Time (s),Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (uT),Magnetometer Y (uT),Magnetometer Z (uT),Barometer (hPa)
0.644646168,-0.06176861,0.225283,0.0367322,-0.03805529,0.9861715,0.176621,-5.83721,-28.13233,-23.58394,1009.324
0.649722099,-0.1854923,0.2847719,-0.02427471,-0.03810741,0.9891008,0.1775808,-5.83721,-28.13233,-23.58394,1009.324
0.654798031,-0.06176861,0.225283,-0.08528163,-0.03412516,0.9842955,0.1785265,-5.83721,-28.13233,-23.58394,1009.324
0.659873962,-0.06176861,0.225283,-0.2072954,-0.03133047,0.9901088,0.1689452,-5.83721,-28.13233,-23.58394,1009.324
0.664949894,9.325054E-05,0.2847719,-0.08528163,-0.03279792,0.9916328,0.1799648,-5.83721,-28.13233,-23.58394,1009.324
0.670025825,0.1856788,0.0468162,-0.2072954,-0.03760796,0.9881119,0.1747055,-5.83721,-28.13233,-23.58394,1009.324
0.675101757,9.325054E-05,0.1657941,0.09773912,-0.03805932,0.9861531,0.1742264,-5.83721,-28.13233,-23.58394,1009.324
0.680177689,0.2475407,-0.1316506,-0.02427471,-0.03463026,0.9852586,0.1780493,-5.83721,-28.13233,-23.58394,1009.324
0.685253620,0.1856788,-0.01267273,-0.1462885,-0.03722251,0.9934649,0.1732711,-5.83721,-28.13233,-23.58394,1009.324
0.690329552,9.325054E-05,-0.07216167,-0.02427471,-0.03810983,0.9890898,0.176144,-5.83721,-28.13233,-23.58394,1009.322
0.695405483,0.123817,-0.07216167,-0.08528163,-0.02939227,0.9906318,0.1698989,-5.83721,-28.13233,-23.58394,1009.322
0.700481415,-0.06176861,-0.2506285,-0.1462885,-0.03326309,0.9901389,0.1766124,-5.83721,-28.13233,-23.58394,1009.322
0.705557346,-0.1854923,0.0468162,-0.08528163,-0.03128004,0.9876996,0.172296,-5.83721,-28.13233,-23.58394,1009.322
0.710633278,0.06195511,-0.3696063,-0.1462885,-0.03174124,0.9867514,0.1766068,-5.83721,-28.13233,-23.58394,1009.322
0.715709686,9.325054E-05,-0.1911395,-0.08528163,-0.02835608,0.9877682,0.1756418,-5.83721,-28.13233,-23.58394,1009.322
0.720785618,0.123817,-0.2506285,-0.02427471,-0.03380321,0.9930537,0.1766155,-5.83721,-28.13233,-23.58394,1009.322
0.725861549,-0.1236305,-0.01267273,-0.08528163,-0.03322484,0.988202,0.1780479,-5.83721,-28.13233,-23.58394,1009.322
0.730937481,0.123817,-0.3101174,-0.08528163,-0.03130456,0.9896989,0.1790023,-5.065966,-28.89567,-23.11245,1009.322
0.736013412,9.325054E-05,-0.1316506,-0.02427471,-0.03318248,0.985756,0.1766095,-5.065966,-28.89567,-23.11245,1009.322
0.741089344,0.06195511,-0.3101174,-0.08528163,-0.03132328,0.9906693,0.178524,-5.065966,-28.89567,-23.11245,1009.322
