Time (s),X (g),Y (g),Z (g)
57.855873108,0.4770198,0.1765118,-0.09989779
57.860949039,0.4781853,0.1667954,-0.09649718
57.866025448,0.4780763,0.1730951,-0.0983479
57.871101379,0.477152,0.1716169,-0.09684294
57.876177311,0.4800648,0.1731098,-0.09629732
57.881253242,0.4747837,0.1700625,-0.1005248
57.886329174,0.4777041,0.1715973,-0.09423025
57.891405106,0.4743389,0.1710547,-0.09269693
57.896481037,0.473218,0.1797699,-0.09549592
57.901556969,0.4758203,0.1724967,-0.09494933
57.906632900,0.4773395,0.1705503,-0.09632333
57.911708832,0.4759033,0.1705113,-0.09769922
57.916784763,0.4720144,0.1718863,-0.1014647
57.921860695,0.4743942,0.1768098,-0.09950434
57.926936626,0.4734883,0.1753554,-0.09803145
57.932012558,0.4724521,0.180194,-0.1008619
57.934550762,0.4745569,0.1729658,-0.09510933
57.939626694,0.4735774,0.1743671,-0.1027513
57.944702625,0.4736128,0.1738952,-0.1017742
57.949778557,0.4771078,0.1710673,-0.09794201
57.954854488,0.4736072,0.1773344,-0.101272
57.959930420,0.4717947,0.1720011,-0.09647992
57.965006351,0.4668609,0.1757805,-0.1041412
57.970082283,0.474707,0.1734841,-0.1032195
57.975158215,0.4727277,0.1764057,-0.1017934
57.980234623,0.4756353,0.1784328,-0.100879
57.985310555,0.4756444,0.1794708,-0.09613086
57.990386486,0.4703613,0.1759643,-0.1019111
57.995462418,0.47238,0.1731282,-0.09813827
58.000538349,0.4787437,0.1722638,-0.1005973
58.005616188,0.4807125,0.1723579,-0.09635067
58.010690212,0.4733319,0.1776033,-0.101658
58.015766144,0.4734255,0.1727497,-0.1036467
58.020842075,0.4733341,0.1781439,-0.1027549
58.025918007,0.4768736,0.1714308,-0.09997348
58.030993938,0.4793274,0.1705478,-0.09670676
58.036069870,0.47781,0.1729836,-0.09775694
58.041145802,0.481648,0.174975,-0.1031165
58.046221733,0.475832,0.1734647,-0.102237
58.051298618,0.4786607,0.1794244,-0.0980162
58.056374073,0.4796844,0.177045,-0.09763137
58.061450005,0.4788284,0.1717525,-0.09342426
58.066525936,0.4837227,0.170371,-0.09783809
58.071601868,0.4811615,0.1776621,-0.1003135
58.076677799,0.4826364,0.177263,-0.09609516
58.081753731,0.4841796,0.1724207,-0.1000251
58.086833477,0.4797921,0.1728762,-0.1001026
58.091906071,0.4827371,0.1724957,-0.09732501
58.096982002,0.4850913,0.17642,-0.1026787
58.102058411,0.4827037,0.1750304,-0.09318091
58.104596138,0.4854695,0.182315,-0.1037663
58.109673977,0.4807772,0.1735424,-0.09952952
58.114748001,0.4826525,0.176503,-0.1015334
58.119823933,0.4856085,0.1731336,-0.1054714
58.124899864,0.4778089,0.1740435,-0.1026608
58.129975796,0.4836131,0.175119,-0.1051737
58.135051727,0.4797418,0.1736411,-0.1043087
58.140128136,0.4807103,0.1737226,-0.1005958
58.145204067,0.4846138,0.1718155,-0.1069351
58.150279999,0.4791623,0.1771783,-0.1003244
58.155355930,0.4845133,0.1753197,-0.1018836
58.160431862,0.4762957,0.1708567,-0.1005617
58.165507793,0.4755509,0.1820173,-0.108348
58.170583725,0.4784822,0.179697,-0.1027477
58.175659657,0.4775601,0.1743281,-0.1057552
58.180735588,0.4813903,0.1758814,-0.1054224
58.185811520,0.4808477,0.1763768,-0.1074851
58.190889359,0.4816776,0.1817529,-0.1109793
58.195963383,0.4759711,0.1729723,-0.1063335
58.201044083,0.4806691,0.1794092,-0.10651
58.206115246,0.4801986,0.1755158,-0.1090613
58.211191177,0.4826081,0.174664,-0.1015632
58.216267586,0.4791288,0.1745769,-0.110347
58.221347809,0.4789561,0.1809745,-0.1052472
58.226419449,0.4847515,0.1791152,-0.1088019
58.231495380,0.4841725,0.1806098,-0.1075496
58.236572742,0.4869515,0.184525,-0.1153951
58.241647243,0.490913,0.1783451,-0.1084168
58.246728420,0.4912801,0.1823016,-0.107655
58.251799106,0.489327,0.1803573,-0.1107273
58.256875038,0.4888473,0.1774524,-0.1142755
58.261950970,0.4912982,0.1756099,-0.1130286
58.267026901,0.4956896,0.1747797,-0.1113014
58.269565105,0.495532,0.1830818,-0.112338
58.274641037,0.4942087,0.1753623,-0.1072364
58.279716968,0.4935822,0.1826724,-0.1136038
58.284792900,0.4945238,0.1842175,-0.1113564
58.289871692,0.497003,0.1813911,-0.1100666
58.294944763,0.4945437,0.1828539,-0.1116193
58.300020695,0.492955,0.1897127,-0.1083683
58.305096626,0.4945312,0.1824335,-0.1118239
58.310172558,0.4934876,0.1863593,-0.1104708
58.315248489,0.4896637,0.1819512,-0.1100823
58.320328712,0.4909908,0.1883031,-0.1140013
58.325400352,0.4905359,0.1853961,-0.1140932
58.330476761,0.4908971,0.1912817,-0.1137203
58.335557937,0.4876176,0.1824631,-0.1176658
58.340629101,0.4822204,0.1834013,-0.1153726
58.345705032,0.4879573,0.1868728,-0.1222028
58.350780964,0.484073,0.1854134,-0.1189673
58.355856895,0.4855603,0.1835593,-0.1157595
58.360932827,0.4849351,0.1898991,-0.1197278
58.366008758,0.4827022,0.1782098,-0.1213032
58.371089458,0.4832779,0.172906,-0.1214404
58.376161098,0.4876339,0.1729978,-0.1235018
58.381238937,0.4784516,0.1690243,-0.1212171
58.386312961,0.4808687,0.1685921,-0.122284
58.391388893,0.4842854,0.1677244,-0.1190362
58.396464825,0.4798286,0.1705629,-0.1238859
58.401540756,0.4774647,0.1677125,-0.113905
58.406616688,0.4802633,0.1725883,-0.1201932
58.411692619,0.4779737,0.1643253,-0.1144956
58.416768551,0.4783404,0.1701424,-0.1197827
58.421844482,0.4768643,0.1706171,-0.1183542
58.426920414,0.4749567,0.1676716,-0.1164412
58.431996345,0.4777755,0.1725892,-0.1145243
58.437072277,0.4753855,0.1695908,-0.1193056
58.442148208,0.4806483,0.1735103,-0.1250446
58.444691181,0.4763391,0.1705692,-0.1192849
58.449762344,0.4739178,0.1700246,-0.120682
58.454841137,0.4806782,0.1740308,-0.1192246
58.459914207,0.4768435,0.1725342,-0.1163027
58.464990139,0.4822024,0.1730601,-0.1210553
58.470066070,0.4778159,0.1749588,-0.1176318
58.475142002,0.4788969,0.1700765,-0.1194872
58.480217934,0.4730721,0.1704582,-0.119391
58.485294342,0.4763376,0.1787434,-0.1216974
58.490370273,0.4744633,0.1762854,-0.1172824
58.495446205,0.4710676,0.1771675,-0.1190729
58.500522137,0.4744946,0.1767067,-0.1175389
58.505598068,0.4755417,0.1737985,-0.1131248
58.510674000,0.4745099,0.1781537,-0.1106173
58.515749931,0.4734467,0.1829415,-0.1143367
58.520827770,0.4725345,0.1804876,-0.1104014
58.525901794,0.4720603,0.1789611,-0.1122238
58.530977726,0.470108,0.1783725,-0.1169282
58.536058426,0.47001,0.1837525,-0.107728
58.541129589,0.4708782,0.1880854,-0.1110104
58.546209812,0.4698586,0.1895177,-0.1075928
58.551281452,0.4727308,0.1905199,-0.1061429
58.556357384,0.471674,0.1933792,-0.1104467
58.561433792,0.4754711,0.1968375,-0.1099956
58.566509724,0.4760167,0.1929795,-0.1057146
58.571585655,0.4761255,0.1856446,-0.1115265
58.576661587,0.4789836,0.1891515,-0.1077717
58.581737518,0.4818859,0.1896964,-0.1102633
58.586813450,0.4779784,0.1901465,-0.1132411
58.591889381,0.4795466,0.1843826,-0.112908
58.596965313,0.479867,0.1922042,-0.1173808
58.602041721,0.4804202,0.1883658,-0.1199566
58.604579449,0.482286,0.1928089,-0.121012
58.609655380,0.482897,0.1855744,-0.1231426
58.614731312,0.4823305,0.1905314,-0.1223908
58.619807720,0.483373,0.1877275,-0.1192252
58.624883652,0.4824923,0.1823964,-0.124696
58.629959583,0.4849055,0.1840053,-0.1201043
58.635035515,0.4835407,0.1797095,-0.1159758
58.640114784,0.4830832,0.1782846,-0.1199782
58.645187855,0.4874518,0.1789156,-0.1182427
58.650263786,0.4832017,0.1721109,-0.1155083
58.655339718,0.483196,0.1716585,-0.1170807
58.660415649,0.4866984,0.165961,-0.1085863
58.665491581,0.4798192,0.1683376,-0.10628
58.670567512,0.4875801,0.1684539,-0.1087704
58.675643444,0.4822439,0.1654367,-0.1121891
58.680719376,0.4836803,0.1654965,-0.1069678
58.685795307,0.4805958,0.172753,-0.1074794
58.690871239,0.4845499,0.1679304,-0.1084825
58.695947170,0.4757567,0.1687937,-0.1046437
58.701023102,0.4820994,0.1659068,-0.1108963
58.706099033,0.473755,0.1676966,-0.1123061
58.711174965,0.4795358,0.1697287,-0.1103974
58.716250896,0.4790087,0.1706781,-0.1099001
58.721327305,0.4724759,0.1797578,-0.1160701
58.726403236,0.4734947,0.1758641,-0.1136482
58.731479168,0.4729877,0.1752977,-0.1193551
58.736555099,0.4676352,0.1737345,-0.1178684
58.741631031,0.4651995,0.1727127,-0.1144568
58.746710777,0.4674748,0.178507,-0.1206493
58.751782894,0.4635649,0.1784263,-0.1196371
58.756858826,0.4630744,0.1774425,-0.1147937
58.761934757,0.4687885,0.1828077,-0.1224359
58.767010689,0.4664092,0.1803527,-0.1190517
58.772086620,0.4722555,0.1799572,-0.1166436
58.774624824,0.4718908,0.1736432,-0.1132903
58.779700756,0.4723421,0.1745809,-0.1180771
58.784776688,0.474798,0.1731414,-0.1195126
58.789853096,0.4753104,0.1732451,-0.107057
58.794928551,0.4724385,0.1707809,-0.1056214
58.800004482,0.4753211,0.1722475,-0.1104162
58.805081844,0.4738744,0.1722689,-0.1056323
58.810156345,0.4738655,0.1722594,-0.1075705
58.815232277,0.4783174,0.1684659,-0.1037804
58.820308208,0.4786166,0.1777133,-0.1062042
58.825384140,0.479654,0.1738819,-0.101478
58.830460072,0.4844044,0.1783166,-0.1053836
58.835536957,0.4799065,0.1836017,-0.1087948
58.840612411,0.4838641,0.1783019,-0.1117787
58.845688343,0.482807,0.182773,-0.1032729
58.850764275,0.4793079,0.1871257,-0.1067429
58.855840206,0.4787856,0.1891218,-0.1063949
58.860916138,0.4802083,0.1901015,-0.115639
58.865992069,0.4857223,0.1820103,-0.1090972
58.871068001,0.4840785,0.1927758,-0.1087649
58.876143932,0.4875055,0.1913968,-0.1142181
58.881221771,0.4905371,0.1861711,-0.1129677
58.886296749,0.4934649,0.1858071,-0.1117152
58.891372681,0.4930295,0.1834273,-0.1123508
58.896448612,0.4954537,0.1834889,-0.1182769
58.901524544,0.4949234,0.1865032,-0.1136402
58.906600475,0.4998804,0.1812627,-0.1152366
58.911676407,0.4954797,0.1816999,-0.1201557
58.916752338,0.4995163,0.1745749,-0.1116962
58.921828270,0.499886,0.18047,-0.1118178
58.926904201,0.4974937,0.1770187,-0.1181644
58.931980133,0.4940032,0.1804231,-0.116844
58.937056065,0.494033,0.178016,-0.1179117
58.939594269,0.4915428,0.1809295,-0.1165193
58.944670200,0.4906019,0.177546,-0.1137451
58.949746132,0.495973,0.1741856,-0.1205646
58.954822063,0.4900224,0.1784695,-0.1244621
58.959897995,0.4903248,0.1873121,-0.117852
58.964973927,0.4913878,0.1814614,-0.1246473
58.970049858,0.4923313,0.1830162,-0.1175495
58.975125790,0.4874431,0.1824359,-0.1224037
58.980201721,0.488911,0.1810338,-0.1200947
58.985277653,0.4863642,0.1858889,-0.1192053
58.990353584,0.4849474,0.1804476,-0.1274107
58.995429993,0.4785527,0.1823448,-0.1217125
59.000505924,0.4819471,0.1788963,-0.1323228
59.005581856,0.4749974,0.1842098,-0.1237453
59.010657787,0.4751175,0.1744708,-0.1209245
59.015733719,0.4744286,0.1812181,-0.1262332
59.020809650,0.475226,0.1870338,-0.1296383
59.025885582,0.4727864,0.1845841,-0.1248989
59.030961514,0.4703449,0.1825779,-0.1273426
59.036037445,0.4717866,0.181103,-0.1312225
59.041113377,0.4670286,0.1742245,-0.1307851
59.046189308,0.4713586,0.176253,-0.1298785
59.051265240,0.4680551,0.1693764,-0.1308641
59.056341171,0.4640434,0.1741445,-0.13517
59.061417103,0.4668915,0.1781394,-0.1260616
59.066493511,0.467437,0.1747737,-0.1188576
