Time (s),Roll (deg),Pitch (deg),Yaw (deg)
1.477103233,75.33508,29.90785,71.02905
1.482178688,75.33717,29.90874,71.03103
1.487254619,75.33819,29.90968,71.03244
1.492330551,75.3399,29.91087,71.0343
1.497406483,75.34157,29.91082,71.03638
1.499944687,75.34155,29.91103,71.03697
1.505020618,75.34215,29.9108,71.03819
1.510096550,75.34341,29.91072,71.0401
1.515172481,75.34471,29.91129,71.04271
1.520248413,75.34586,29.91193,71.04564
1.525324345,75.34691,29.91268,71.04836
1.530400276,75.34743,29.91323,71.05096
1.535476208,75.34843,29.91312,71.05269
1.540552139,75.35051,29.91309,71.05619
1.545631409,75.35226,29.91355,71.05972
1.550704002,75.35255,29.91381,71.06312
1.555779934,75.35302,29.9133,71.06657
1.560855865,75.3527,29.91289,71.06909
1.565932274,75.35259,29.9124,71.07201
1.571008205,75.35258,29.91162,71.07355
1.576084614,75.35281,29.91108,71.07558
1.581160068,75.35311,29.91052,71.07743
1.586236000,75.35301,29.9101,71.07849
1.591313839,75.35208,29.91021,71.07977
1.596387863,75.35094,29.91001,71.07968
1.601463795,75.35069,29.90954,71.07916
1.606539726,75.35018,29.90974,71.07877
1.611615658,75.34927,29.9095,71.07853
1.616691589,75.34909,29.90896,71.0791
1.621767521,75.34963,29.90888,71.07954
1.626843452,75.34878,29.90924,71.07909
1.631919384,75.3484,29.90933,71.07893
1.637001038,75.34859,29.90947,71.07965
1.642071724,75.34894,29.9102,71.07875
1.647147655,75.34917,29.91028,71.07858
1.652223587,75.34939,29.91086,71.07773
1.657299519,75.34988,29.91125,71.07746
1.662375450,75.35012,29.91208,71.07635
1.664913177,75.3503,29.9124,71.07672
1.669989109,75.35085,29.91249,71.07655
1.675065041,75.35116,29.91288,71.07558
1.680145740,75.3513,29.91285,71.07491
1.685217380,75.35235,29.91287,71.07512
1.690293312,75.35234,29.91311,71.07418
1.695369244,75.35286,29.91294,71.07427
1.700445175,75.35304,29.91277,71.07366
1.705521107,75.35365,29.91313,71.07395
1.710597038,75.35405,29.91363,71.07349
1.715672970,75.35435,29.91399,71.07378
1.720748901,75.35472,29.91453,71.0742
1.725824833,75.35526,29.91411,71.07527
1.730900764,75.35409,29.91417,71.07638
1.735977650,75.35396,29.91475,71.07769
1.741052628,75.35364,29.91511,71.07799
1.746128559,75.35372,29.91476,71.07941
1.751204491,75.35413,29.91409,71.08146
1.756284714,75.35491,29.91387,71.08336
1.761356831,75.35532,29.91416,71.08477
1.766432762,75.35567,29.91482,71.0864
1.771508694,75.35594,29.91583,71.08884
1.776584625,75.35729,29.91587,71.09122
1.781662464,75.3586,29.91587,71.09415
1.786736488,75.35983,29.91584,71.09689
1.791812420,75.36134,29.91554,71.09991
1.796888351,75.36231,29.91569,71.10279
1.801964283,75.36325,29.9155,71.10558
1.807040214,75.3652,29.91503,71.10917
1.812116146,75.3664,29.91443,71.11156
1.817192078,75.3679,29.91408,71.11295
1.822268009,75.3691,29.91374,71.11505
1.827343941,75.37101,29.91359,71.11729
1.829882145,75.37227,29.91395,71.11854
1.834958076,75.37363,29.91446,71.12093
1.840034008,75.37485,29.91461,71.12306
1.845109940,75.37488,29.9156,71.12405
1.850185871,75.37535,29.91619,71.12531
1.855261803,75.37593,29.9164,71.12708
1.860337734,75.37613,29.91662,71.1281
1.865413666,75.37691,29.91682,71.1284
1.870490074,75.37682,29.91587,71.12852
1.875566006,75.37656,29.91452,71.12894
1.880641937,75.37696,29.91468,71.1291
1.885717869,75.37682,29.91507,71.1288
1.890793800,75.37668,29.91475,71.1282
1.895869732,75.37683,29.91458,71.12754
1.900947094,75.37732,29.91494,71.12852
1.906021595,75.37737,29.91526,71.12862
1.911097527,75.37757,29.91517,71.12901
1.916173458,75.37835,29.91528,71.13025
1.921249390,75.37851,29.91557,71.13089
1.926325321,75.37897,29.91622,71.13178
1.931401253,75.37942,29.91658,71.13204
1.936477184,75.37979,29.91675,71.13217
1.941553116,75.38076,29.91711,71.13315
1.946629524,75.3813,29.91719,71.13297
1.951705456,75.38132,29.91703,71.13302
1.956780434,75.38148,29.91725,71.13332
1.961856365,75.38219,29.91757,71.13412
1.966932297,75.38263,29.91807,71.13435
1.972008705,75.38359,29.91771,71.13501
1.977084637,75.38313,29.91747,71.13473
1.982160568,75.38329,29.91726,71.13534
1.987236500,75.38251,29.91725,71.13535
1.992312431,75.38252,29.91698,71.13634
1.997388363,75.38328,29.91736,71.1375
1.999926090,75.38303,29.91778,71.13764
2.005002022,75.38258,29.91833,71.13801
2.010078430,75.38291,29.91839,71.13836
2.015154362,75.384,29.91849,71.1396
2.020230293,75.38418,29.91791,71.13995
2.025306225,75.38386,29.91741,71.13993
2.030382156,75.38448,29.91657,71.14055
2.035458088,75.38528,29.91653,71.14182
2.040534019,75.38592,29.91681,71.14247
2.045609951,75.38661,29.91702,71.1435
2.050685883,75.38728,29.91745,71.14482
2.055761814,75.38746,29.91758,71.1455
2.060837746,75.38778,29.91796,71.14645
2.065913677,75.38758,29.91804,71.14698
2.070989609,75.38856,29.91785,71.1483
2.076065540,75.38871,29.91772,71.14924
2.081147194,75.38887,29.91759,71.15018
2.086217880,75.38893,29.91788,71.15154
2.091293812,75.38927,29.91769,71.15284
2.096369743,75.38862,29.9173,71.15405
2.101445675,75.38883,29.91758,71.1554
2.106526852,75.38872,29.91694,71.15611
2.111597538,75.38925,29.91626,71.15812
2.116673470,75.38964,29.91617,71.15922
2.121749401,75.38952,29.91589,71.16021
2.126825333,75.39048,29.91552,71.16212
2.131901264,75.39088,29.91595,71.16415
2.136980534,75.39113,29.91554,71.16589
2.142053127,75.39165,29.91547,71.16697
2.147129059,75.3921,29.91552,71.16875
2.152204990,75.3921,29.91612,71.16998
2.157280922,75.39274,29.91719,71.17126
2.162357330,75.39313,29.91755,71.17296
2.164895058,75.39318,29.91779,71.17369
2.169970989,75.39317,29.91829,71.1746
2.175046921,75.39402,29.91835,71.17564
2.180122852,75.39432,29.91864,71.17625
2.185198784,75.39433,29.919,71.17719
2.190274715,75.39471,29.91924,71.17764
2.195350647,75.39542,29.91978,71.17872
2.200427055,75.39611,29.92035,71.17851
2.205502987,75.39687,29.92029,71.17906
2.210578919,75.39762,29.92054,71.18023
2.215655327,75.39789,29.92109,71.18202
2.220730782,75.39849,29.9207,71.1832
2.225806713,75.39922,29.92069,71.18463
2.230882644,75.40027,29.92062,71.18643
2.235958576,75.40064,29.92098,71.1881
2.241034508,75.40132,29.92167,71.18913
2.246110439,75.40144,29.92191,71.19028
2.251186371,75.40277,29.92243,71.19263
2.256262302,75.40399,29.92298,71.19442
2.261338234,75.40427,29.92289,71.19621
2.266414165,75.40569,29.92306,71.19776
2.271490097,75.40652,29.92268,71.20036
2.276566505,75.4071,29.92274,71.20213
2.281642437,75.40714,29.92322,71.20284
2.286718368,75.40739,29.92319,71.20426
2.291794300,75.40673,29.92362,71.2048
2.296870231,75.40646,29.92369,71.20583
2.301946163,75.4065,29.92318,71.2065
2.307022095,75.40612,29.92305,71.20667
2.312098026,75.40712,29.92239,71.20737
2.317176819,75.40726,29.9226,71.20763
2.322249889,75.40758,29.92265,71.20794
2.327325821,75.40775,29.92136,71.20794
2.332406521,75.40752,29.92105,71.20872
2.334939957,75.40761,29.92069,71.2089
2.340015888,75.4084,29.92041,71.20984
2.345091820,75.40877,29.92047,71.21087
2.350167751,75.40894,29.91997,71.21152
2.355243683,75.41049,29.91998,71.21238
2.360319614,75.41102,29.91982,71.2131
2.365395546,75.41207,29.91999,71.21394
2.370471477,75.41242,29.92005,71.21494
2.375547409,75.41277,29.92018,71.21559
2.380623340,75.41306,29.91983,71.21619
2.385699272,75.41239,29.91997,71.21609
2.390775680,75.41244,29.91995,71.21679
2.395851612,75.41235,29.91956,71.21723
2.400927544,75.41226,29.91958,71.21735
2.406006813,75.41288,29.91975,71.21889
2.411079407,75.41283,29.91898,71.21908
2.416155338,75.41331,29.91826,71.21942
2.421231270,75.41381,29.91858,71.21944
2.426307201,75.41376,29.91915,71.21996
2.431383133,75.41363,29.91938,71.21967
2.436458588,75.41377,29.92,71.2196
2.441537857,75.41367,29.92024,71.22003
2.446610451,75.41447,29.92067,71.2213
2.451686382,75.41527,29.92144,71.22192
2.456762791,75.41648,29.92188,71.22245
2.461838245,75.41753,29.92245,71.22295
2.466914177,75.41818,29.92276,71.22298
2.471990108,75.41894,29.92318,71.22353
2.477066040,75.42015,29.92287,71.22501
2.482141971,75.42118,29.92294,71.22675
2.487217903,75.42203,29.92348,71.22779
2.492293835,75.42274,29.92395,71.22922
2.497370243,75.42352,29.9239,71.23045
2.499907970,75.42436,29.92421,71.2315
2.504983902,75.4251,29.92374,71.23232
2.510059833,75.42527,29.92332,71.23329
2.515135765,75.42576,29.92247,71.23457
2.520211697,75.42673,29.92235,71.23618
2.525287628,75.42723,29.92233,71.23685
2.530366421,75.42729,29.92254,71.23853
2.535439968,75.42767,29.92275,71.24021
2.540515900,75.42824,29.923,71.24135
2.545591831,75.42889,29.92306,71.24234
2.550667763,75.42959,29.92424,71.24337
2.555743694,75.43052,29.92538,71.24493
2.560822964,75.43153,29.92622,71.2466
2.565895557,75.4327,29.92628,71.24832
2.570971489,75.43301,29.92631,71.24987
2.576047420,75.43229,29.9258,71.25123
2.581123352,75.43208,29.92492,71.25233
2.586199284,75.43154,29.92431,71.25316
2.591275215,75.43111,29.92397,71.2532
2.596351147,75.43022,29.92315,71.25301
2.601427078,75.42998,29.9214,71.25312
2.606507778,75.42902,29.92019,71.25342
2.611579418,75.42863,29.91978,71.25385
2.616655350,75.42785,29.91947,71.25385
2.621731281,75.42771,29.91907,71.25356
2.626807213,75.42754,29.91916,71.25255
2.631887913,75.42741,29.91903,71.25198
2.636959076,75.42597,29.91854,71.25063
2.642035007,75.42575,29.91851,71.24986
2.647115707,75.42562,29.9191,71.2496
2.652186870,75.4251,29.91907,71.24883
2.657262802,75.42623,29.91926,71.24761
2.662338734,75.42654,29.91932,71.24572
2.664876938,75.42652,29.9194,71.24503
2.669952869,75.42683,29.91949,71.24406
2.675028801,75.42717,29.91983,71.24281
2.680104732,75.427,29.92021,71.24027
2.685180664,75.42704,29.92065,71.23811
2.690256596,75.42716,29.92035,71.23615
2.695332527,75.42658,29.92029,71.23376
2.700408459,75.42571,29.91981,71.23167
2.705484390,75.42483,29.91985,71.23053
2.710563660,75.42378,29.92064,71.22842
2.715636253,75.42297,29.92097,71.22647
2.720716953,75.42201,29.92196,71.2252
2.725788593,75.42164,29.92298,71.22411
2.730864525,75.42081,29.9228,71.2234
2.735940933,75.41994,29.92285,71.22226
2.741016388,75.4192,29.9229,71.22328
2.746092319,75.41852,29.92285,71.22379
2.751168251,75.41802,29.92264,71.22434
2.756244183,75.41726,29.92326,71.22501
2.761320114,75.41589,29.92268,71.22603
2.766396046,75.41454,29.92229,71.22645
2.771475315,75.41316,29.92196,71.22651
2.776547909,75.41251,29.92135,71.22736
2.781628609,75.41175,29.921,71.22868
2.786699772,75.41174,29.92117,71.23019
2.791775703,75.41207,29.9215,71.23239
2.796852112,75.41241,29.92126,71.23493
2.801928043,75.41248,29.92178,71.23724
2.807003975,75.41322,29.92119,71.24026
2.812079906,75.41322,29.92111,71.24275
2.817155838,75.41389,29.92095,71.24562
2.822231770,75.41449,29.92031,71.24773
2.827307701,75.41532,29.92019,71.24934
2.829845428,75.41595,29.91945,71.24998
2.834921837,75.41728,29.91925,71.25196
2.839997768,75.41786,29.91909,71.25339
2.845073700,75.41825,29.91916,71.2551
2.850149631,75.41812,29.91874,71.25606
2.855225563,75.41792,29.91932,71.25655
2.860303879,75.41773,29.91982,71.25741
2.865377426,75.41709,29.92022,71.25703
2.870453358,75.41826,29.92045,71.25743
2.875532627,75.41972,29.92084,71.2578
2.880605221,75.41975,29.92083,71.25843
2.885681152,75.42002,29.92062,71.25896
2.890757084,75.42015,29.92083,71.25919
2.895833015,75.41959,29.92077,71.25896
2.900908947,75.41995,29.92022,71.25871
2.905984879,75.4197,29.92038,71.25878
2.911061287,75.42009,29.91976,71.2589
2.916137218,75.42178,29.91987,71.26003
2.921212196,75.42326,29.92,71.26138
2.926289082,75.42419,29.91965,71.26196
2.931364059,75.42467,29.92019,71.26225
2.936439991,75.42509,29.92055,71.26244
2.941516399,75.42547,29.9209,71.26189
2.946592331,75.42615,29.92073,71.2626
2.951668262,75.42592,29.92068,71.26308
2.956744194,75.42631,29.921,71.26381
2.961820126,75.42656,29.92125,71.26492
2.966896057,75.42808,29.92171,71.26633
2.971971989,75.42834,29.92207,71.26652
2.977047920,75.42908,29.92258,71.26736
2.982123852,75.43004,29.92279,71.2683
2.987199783,75.43088,29.92325,71.26899
2.992275715,75.43125,29.92484,71.2697
2.997351646,75.43115,29.92485,71.26979
3.002427578,75.43103,29.92555,71.27077
3.004965782,75.43104,29.92585,71.27109
3.010041714,75.43079,29.92609,71.27148
3.015117645,75.4304,29.92689,71.27224
3.020195484,75.43082,29.92743,71.27399
3.025269508,75.43074,29.92824,71.27473
3.030345440,75.43044,29.92867,71.27598
3.035421371,75.43064,29.92879,71.2773
3.040497303,75.43018,29.92867,71.27887
3.045573235,75.43031,29.92835,71.28032
3.050649166,75.43032,29.92752,71.28158
3.055725575,75.42955,29.92668,71.28284
3.060803890,75.42889,29.92594,71.28461
3.065877438,75.42812,29.92615,71.28553
3.070953369,75.4275,29.92614,71.28616
3.076029301,75.42687,29.92604,71.28645
3.081105232,75.42654,29.9264,71.28734
3.086181164,75.42654,29.92627,71.2882
3.091257095,75.42615,29.92635,71.28863
3.096333027,75.42605,29.92596,71.28901
3.101408958,75.42645,29.92533,71.28912
3.106484890,75.42748,29.92497,71.28895
3.111560822,75.42782,29.92498,71.28831
3.116636753,75.42732,29.92514,71.28762
3.121718407,75.42693,29.92454,71.28646
3.126789093,75.42606,29.92445,71.28531
3.131865025,75.42594,29.92431,71.28471
3.136940956,75.42618,29.9242,71.28357
3.142016888,75.42619,29.92413,71.28261
3.147092819,75.42704,29.92469,71.28236
3.152168751,75.42707,29.92456,71.28177
3.157247543,75.42705,29.92423,71.28105
3.162320614,75.42747,29.92436,71.28091
3.167396545,75.42801,29.92501,71.28101
3.169934750,75.42858,29.92513,71.28119
3.175010681,75.4291,29.92498,71.28061
3.180086613,75.42973,29.92575,71.2812
3.185162544,75.42996,29.92613,71.28008
3.190238476,75.43051,29.92569,71.27957
3.195319176,75.42999,29.92576,71.27785
3.200390339,75.43016,29.92577,71.27721
3.205466270,75.42951,29.92552,71.27684
3.210542202,75.43013,29.92516,71.2774
3.215619087,75.43038,29.92491,71.27631
3.220694065,75.43025,29.92451,71.27599
3.225769996,75.43032,29.92397,71.27643
3.230845928,75.43005,29.92342,71.27615
3.235921860,75.42947,29.92294,71.27621
3.240998268,75.42873,29.92247,71.27628
3.246074200,75.42849,29.92265,71.27704
3.251150131,75.4281,29.92292,71.27687
3.256226063,75.42793,29.92311,71.27709
3.261301994,75.4275,29.92359,71.27776
3.266377926,75.42715,29.92338,71.27829
3.271453857,75.42773,29.9237,71.27972
3.276529789,75.42912,29.92387,71.2812
3.281605720,75.42923,29.92389,71.28202
3.286681652,75.43021,29.92425,71.28363
3.291757583,75.43111,29.92464,71.28541
3.296833515,75.4313,29.92421,71.28637
3.301909447,75.43192,29.92352,71.28756
3.306985378,75.4317,29.92242,71.28835
