Time (s),Gyroscope (deg/s),Accelerometer (g),Magnetometer (uT)
2.927213192,0.1767554,1.006254,65.10934
2.932143211,0.1150259,1.00878,65.10934
2.937073231,0.08060227,1.004587,65.11005
2.942003727,0.1796236,1.009819,65.11005
2.946933746,0.2571311,1.000132,65.11005
2.951863766,0.1438693,1.007199,65.11005
2.959259033,0.1845111,1.004557,65.11005
2.964184761,0.07656254,1.006847,65.11005
2.969115734,0.1148334,1.003344,65.11005
2.974045753,0.1228878,1.012742,65.11005
2.978978157,0.1672061,1.004133,65.11005
2.983905315,0.1847569,1.003109,65.48307
2.988835812,0.05235351,1.009622,65.48307
2.993765831,0.123406,1.002083,65.48307
2.998695850,0.06180199,1.004611,65.48307
3.003625870,0.1536476,1.005699,65.48307
3.008556366,0.06180199,1.000802,65.48307
3.013486385,0.2084981,1.001051,65.48307
3.018416405,0.2614502,1.006289,65.48307
3.023346424,0.162406,1.0003,65.48307
3.028276920,0.08885838,0.9996404,65.48307
3.033206940,0.1939417,1.007526,65.11295
3.038136959,0.2791712,1.002793,65.11295
3.043066978,0.04414774,1.006649,65.11295
3.047997475,0.1690834,1.003644,65.11295
3.052927494,0.08885838,1.003238,65.11295
3.057857513,0.08703633,1.003051,65.11295
3.062787533,0.08703633,1.009322,65.11295
3.067718029,0.1564246,1.003559,65.11295
3.072648048,0.06317721,1.005205,65.11295
3.077578068,0.2014815,1.008994,65.11295
3.082509041,0.09806965,1.004009,65.54366
3.087438583,0.1553165,1.006288,65.54366
3.092368603,0.2232038,1.004971,65.54366
3.097300530,0.1611346,1.00526,65.54366
3.102228165,0.1313889,1.012027,65.54366
3.107158661,0.1133194,1.0064,65.54366
3.112093449,0.3130529,1.005002,65.54366
3.117018700,0.02950298,1.003398,65.54366
3.121948719,0.1102377,1.003041,65.54366
3.126879215,0.1355638,1.006825,65.54366
3.134274006,0.1128284,1.002522,65.98472
3.139204502,0.1577831,1.00686,65.98472
3.144134522,0.1128284,1.005517,65.98472
3.149064541,0.09531764,1.006009,65.98472
3.153994560,0.1198482,1.00785,65.98472
3.158925056,0.08060227,1.004772,65.98472
3.163850784,0.3711812,1.002992,65.98472
3.168780804,0.1358406,1.008877,65.98472
3.173710823,0.1511727,1.007115,65.98472
3.178641319,0.09473336,1.005944,65.18028
3.183571339,0.1102377,1.008345,65.18028
3.188501358,0.09621499,1.00611,65.18028
3.193431377,0.2458421,1.005078,65.18028
3.198365212,0.07656254,1.014402,65.18028
3.203291893,0.04414774,1.002598,65.18028
3.208221912,0.1228878,1.009048,65.18028
3.213151932,0.1572326,1.00849,65.18028
3.218082428,0.1133194,1.010526,65.18028
3.223012447,0.06180199,1.004393,65.18028
3.227942467,0.1869058,1.008604,65.48959
3.232872486,0.2222774,1.000041,65.48959
3.237802982,0.1926834,1.005186,65.48959
3.242733002,0.1431608,1.005948,65.48959
3.247663975,0.1761092,1.005527,65.48959
3.252593040,0.1355638,0.9970351,65.48959
3.257523537,0.1249228,1.012698,65.48959
3.262453556,0.1189557,1.00108,65.48959
3.267383098,0.1460363,1.006497,65.48959
3.272313118,0.199329,1.003924,65.48959
3.277244091,0.3063559,1.003236,65.54366
3.282177925,0.1198482,1.002302,65.54366
3.287103653,0.174527,1.00971,65.54366
3.292035103,0.07762312,1.005612,65.54366
3.296964168,0.08060227,1.002865,65.54366
3.301894188,0.02950298,1.007826,65.54366
