Time (s),Gyroscope (deg/s),Accelerometer (g),Magnetometer (uT)
2.942516804,0.335005,1.010411,67.62045
2.944977760,0.1508586,1.021506,67.62045
2.949908257,0.3719769,0.994816,67.62045
2.954838276,0.3157272,1.019015,67.62045
2.959768295,0.2906343,1.00323,67.62045
2.964698791,0.333581,1.008893,67.62045
2.969628811,0.207495,0.993328,67.62045
2.974558830,0.2020348,1.019113,67.21375
2.979489326,0.1678101,0.9920107,67.21375
2.984419346,0.1503294,1.008009,67.21375
2.989349365,0.257075,0.9990032,67.21375
2.994279861,0.4040194,1.011464,67.21375
2.999209881,0.1913034,0.9983663,67.21375
3.004139900,0.2316172,1.010083,67.21375
3.009069920,0.05642503,0.9964122,67.21375
3.014000416,0.05951611,1.001392,67.21375
3.018930435,0.09776478,1.002227,67.21375
3.023859978,0.2665239,1.001431,68.07184
3.028790951,0.237626,0.9989831,68.07184
3.033720970,0.4578172,1.001606,68.07184
3.038650513,0.5045876,1.011784,68.07184
3.043581486,1.073532,1.053023,68.07184
3.048511505,0.3056046,1.023901,68.07184
3.053441048,0.7826407,1.009306,68.07184
3.058372021,0.264361,1.032418,68.07184
3.063302040,0.2985347,0.9791049,68.07184
3.068231583,0.2786874,1.023516,68.07184
3.073162556,0.1780353,0.9649364,67.7711
3.078092575,0.5596405,1.014133,67.7711
3.083022118,0.2951662,0.9942713,67.7711
3.087953091,0.3649234,1.013792,67.7711
3.092882633,0.1488316,0.996802,67.7711
3.097812653,0.5648313,1.009011,67.7711
3.102743626,0.3994515,0.9975963,67.7711
3.107673168,0.2438175,1.008275,67.7711
3.115068436,0.5947772,0.9976926,67.7711
3.119998455,0.6961984,1.004637,67.7711
3.124929428,0.6968605,1.007004,67.49465
3.129858971,0.8721369,1.00469,67.49465
3.134788990,0.5318747,1.026949,67.49465
3.139719009,0.8112426,0.9745104,67.49465
3.144645691,1.034586,1.012427,67.49465
3.149575710,1.646445,0.9949106,67.49465
3.154505730,0.9264736,1.021542,67.49465
3.159436226,1.172491,1.033916,67.49465
3.164366245,1.416857,0.9553853,67.49465
3.169296265,1.9067,1.008256,67.49465
3.174226761,3.133158,1.023949,67.21375
3.179156780,1.424555,1.040397,67.21375
3.184086800,1.259026,0.9962301,67.21375
3.189017296,2.597249,0.950101,67.21375
3.193947315,3.841768,1.023975,67.21375
3.198877335,3.177794,1.04122,67.21375
3.203807831,1.946062,1.040875,67.21375
3.208737850,1.284047,0.9848483,67.21375
3.213667870,2.430927,1.067809,67.21375
3.218598366,3.322437,1.07032,66.93678
3.223528385,5.882076,0.9826867,66.93678
3.228458405,7.474229,0.9679519,66.93678
3.233393669,8.253701,0.9997503,66.93678
3.238318920,7.313187,1.01855,66.93678
3.243253231,6.689766,0.9895058,66.93678
3.248179436,6.334564,1.001111,66.93678
3.253109455,5.055544,1.014622,66.93678
3.258039475,3.720288,0.9932123,66.93678
3.262969971,3.041329,0.9881511,66.93678
3.267899990,1.849451,1.008065,67.20397
3.272830010,1.017869,0.993347,67.20397
3.277760506,1.551198,0.9960148,67.20397
3.282690525,2.71998,1.001509,67.20397
3.287620068,3.660654,1.013646,67.20397
3.295015335,3.204058,1.015163,67.20397
3.299945355,1.681464,1.012564,67.20397
3.304876328,1.296094,1.026034,67.20397
3.309805870,1.667208,1.021165,67.20397
3.314735890,2.012553,1.002787,67.20397
3.319666863,2.699434,1.010616,67.57688
3.324596405,2.784471,0.976525,67.57688
3.329526424,2.331394,0.9576942,67.57688
3.334457398,2.985803,0.9704878,67.57688
3.339387894,5.381774,1.000429,67.57688
3.344313145,9.703929,1.064071,67.57688
3.349243641,13.97839,1.088565,67.57688
3.354173660,16.79979,1.108139,67.57688
3.359103680,17.26627,1.20006,67.57688
3.364034176,12.26009,1.320347,67.57688
3.368964195,18.13787,1.042268,66.89495
3.373894215,12.38353,0.8170815,66.89495
3.378824711,13.13551,0.8198311,66.89495
3.383754730,10.40876,1.05566,66.89495
3.388684750,10.84727,1.148201,66.89495
3.393615246,13.57038,1.09078,66.89495
3.398545265,3.878738,0.888104,66.89495
3.403475285,3.156536,0.9985201,66.89495
3.408405781,4.316837,1.058674,66.89495
3.413337708,2.369683,0.9054191,66.89495
3.418265820,3.025353,1.044869,67.51733
3.423196316,3.185368,0.9802788,67.51733
3.428126335,5.553573,1.036776,67.51733
3.433056355,5.285202,0.9486953,67.51733
3.437986374,6.70588,1.013666,67.51733
3.442916870,6.907229,1.006156,67.51733
3.447846890,6.786383,1.029225,67.51733
3.452776909,6.422244,0.9911653,67.51733
3.457707405,5.704253,1.040464,67.51733
3.462637425,3.253062,1.161489,67.51733
3.470032692,2.632034,0.9719093,67.24987
3.474962711,2.142782,0.9777977,67.24987
3.479893208,2.710559,1.034454,67.24987
3.484823227,2.559382,0.9949385,67.24987
3.489752770,1.633666,0.9942138,67.24987
3.494683743,0.8016012,0.9908767,67.24987
3.499613762,0.549033,0.9997821,67.24987
3.504543305,0.9830468,1.025535,67.24987
3.509474278,1.011357,1.018469,67.24987
3.514404297,1.169855,0.9903954,66.74372
3.519333840,0.702223,0.9803091,66.74372
3.524264813,0.9230673,1.003599,66.74372
3.529194832,0.4106461,1.012501,66.74372
3.534124375,0.4756593,0.995091,66.74372
3.539055348,0.5338444,1.002057,66.74372
3.543981075,0.4150319,1.013211,66.74372
3.548911095,0.45134,1.004427,66.74372
3.553841591,0.6358311,1.001746,66.74372
3.558771610,0.5253904,0.9983393,66.74372
3.563703060,0.412039,1.005021,67.25545
3.568632126,0.2883837,1.00288,67.25545
3.573562145,0.3388128,1.006561,67.25545
3.578492642,0.3265571,0.9969536,67.25545
3.583422661,0.3388206,0.9987064,67.25545
3.588352680,0.4972879,1.011632,67.25545
3.593282700,0.3887479,1.000772,67.25545
3.598212719,0.3345997,0.9962995,67.25545
3.603143215,0.2059325,0.9999375,67.25545
3.608073235,0.1873676,1.009885,67.25545
3.613003254,0.2771062,1.005794,67.29922
3.617933750,0.4349875,1.01032,67.29922
3.622863770,0.3474844,1.005515,67.29922
3.627793789,0.4727296,1.004388,67.29922
3.632724285,0.2245176,1.004896,67.29922
3.637654305,0.1512261,1.006351,67.29922
3.642584324,0.2983143,1.002353,67.29922
3.649979592,0.2455945,1.007326,67.29922
3.654910088,0.142923,1.00455,67.29922
3.659840107,0.468163,1.002649,67.55422
3.664770126,0.1014067,1.003549,67.55422
3.669700623,0.1567065,1.004662,67.55422
3.674630642,0.1435764,1.010415,67.55422
3.679560661,0.2059325,1.005598,67.55422
3.684495926,0.1199781,1.005957,67.55422
3.689421177,0.1674308,0.9979666,67.55422
3.694351196,0.2177228,1.009264,67.55422
3.699285031,0.2306229,1.002365,67.55422
3.704211712,0.1079487,1.00433,67.55422
3.709141731,0.2881045,1.008658,67.56093
3.714072228,0.1584643,0.9983198,67.56093
3.719002247,0.06828521,1.003543,67.56093
3.723932266,0.4035453,1.012218,67.56093
3.728862763,0.352988,1.000972,67.56093
3.733792782,0.1176743,1.002794,67.56093
3.738722801,0.1994973,1.005416,67.56093
3.743648529,0.1817225,1.009867,67.56093
3.748579025,0.2082058,1.000552,67.56093
3.753512860,0.3099699,1.010484,67.56093
3.758439064,0.3134786,1.00254,67.65433
3.763369560,0.1836881,1.00608,67.65433
3.768299580,0.1744064,1.007547,67.65433
3.773229599,0.3453704,1.00339,67.65433
3.778160095,0.08548855,1.004899,67.65433
3.783090115,0.1846373,1.007774,67.65433
3.788020134,0.09975422,1.006478,67.65433
3.792950630,0.1155012,1.003695,67.65433
3.797880650,0.1914121,1.004033,67.65433
3.802810669,0.1556747,0.9990827,67.65433
3.807741165,0.107882,1.010783,67.24987
3.812671184,0.1394905,0.997863,67.24987
3.817605019,0.1450449,1.013985,67.24987
3.824996471,0.187377,1.010052,67.24987
3.829926968,0.05742446,1.005857,67.24987
3.834861755,0.05454587,1.002772,67.24987
3.839787006,0.1610038,1.006248,67.24987
3.844717503,0.1450449,1.00386,67.24987
3.849647522,0.1873676,1.001534,67.24987
3.854577541,0.1627152,1.006923,67.29511
3.859508038,0.09372511,1.007902,67.29511
3.864438057,0.320121,0.9976233,67.29511
3.869368076,0.1482548,1.000854,67.29511
3.874298573,0.2050683,1.013293,67.29511
3.879228592,0.1641888,1.014133,67.29511
3.884158611,0.09443522,0.9973007,67.29511
3.889088631,0.2124286,1.001163,67.29511
3.894019127,0.2262383,1.002128,67.29511
3.898949146,0.08613417,1.004376,67.29511
3.903879642,0.1636547,1.005952,67.62045
3.908809662,0.196816,1.004649,67.62045
3.913739681,0.1084607,0.9991218,67.62045
3.918669701,0.214063,1.006224,67.62045
3.923600197,0.1450449,1.0042,67.62045
3.928530216,0.1789436,1.001593,67.62045
3.933460236,0.217887,1.006811,67.62045
3.938390732,0.1172026,0.999752,67.62045
3.943316460,0.05454587,1.003729,67.62045
3.948246479,0.3192914,1.00415,67.62045
3.953176975,0.1156121,1.000479,67.29922
3.958106995,0.1749222,0.997968,67.29922
3.963037014,0.09313212,1.008589,67.29922
3.967967510,0.1213555,1.006783,67.29922
3.972897530,0.1094117,1.005417,67.29922
3.977827549,0.2062483,1.003638,67.29922
3.982758045,0.1223759,0.9994682,67.29922
3.987688065,0.2035113,0.9960986,67.29922
3.992618084,0.1709751,1.005672,67.29922
4.000013351,0.1846373,0.9985681,67.34508
4.004943848,0.1717009,1.003289,67.34508
4.009873867,0.08613417,1.002835,67.34508
4.014803886,0.1574441,1.001222,67.34508
4.019734383,0.1717009,1.006373,67.34508
4.024664402,0.1584643,1.000738,67.34508
4.029594421,0.1974753,1.005165,67.34508
4.034524918,0.2616794,1.002882,67.34508
4.039458752,0.2163644,1.004798,67.34508
4.044384956,0.08613417,1.006319,67.34508
4.049315453,0.09672346,1.006503,67.62045
4.054245472,0.2262383,1.005033,67.62045
4.059175491,0.2614854,1.002814,67.62045
4.064105511,0.1439618,0.9987413,67.62045
4.069036007,0.2208424,1.007435,67.62045
4.073966026,0.126856,1.001886,67.62045
4.078896046,0.2651393,1.005497,67.62045
4.083826542,0.2751606,1.002758,67.62045
4.088756561,0.1223759,1.003978,67.62045
4.093686581,0.1574441,1.006936,67.62045
4.098617077,0.1717009,1.005685,68.02853
