Time (s),W,X,Y,Z
1.170154095,0.9438318,0.07584332,0.2022728,0.2431926
1.175085068,0.9438435,0.07584514,0.2022814,0.2431394
1.180015087,0.9438656,0.07584539,0.2022933,0.2430438
1.184944630,0.9438827,0.07583913,0.2023092,0.2429658
1.189875603,0.9438921,0.07583182,0.2023128,0.2429286
1.194805145,0.9438919,0.07582293,0.2023067,0.2429372
1.199735165,0.9438902,0.07581738,0.2022967,0.2429544
1.204666138,0.9438942,0.07580949,0.2022849,0.242951
1.209595680,0.943912,0.07581431,0.2022757,0.2428885
1.214521885,0.9439366,0.0758087,0.2022667,0.2428019
1.219452381,0.9439753,0.07578827,0.202247,0.2426738
1.224384308,0.9440081,0.07576439,0.202227,0.2425705
1.229312420,0.944027,0.07574214,0.2021994,0.2425265
1.234245777,0.9440464,0.07572027,0.202164,0.2424873
1.239172936,0.9440742,0.07570565,0.2021203,0.2424204
1.244102955,0.9441234,0.07568907,0.2020896,0.2422594
1.249032974,0.9441712,0.07567537,0.2020553,0.2421058
1.253963471,0.9442143,0.07565165,0.2020174,0.241977
1.258893490,0.9442496,0.07562813,0.2019679,0.2418877
1.263823509,0.9442908,0.07560349,0.2019088,0.2417839
1.268754005,0.9443288,0.07558119,0.2018282,0.2417098
1.273684025,0.9443658,0.07555968,0.2017408,0.2416449
1.278614044,0.9444072,0.07554095,0.2016359,0.2415767
1.283547401,0.9444417,0.07551887,0.2015219,0.2415435
1.288474560,0.9444785,0.07550134,0.2013989,0.2415077
1.293404579,0.9445082,0.07548562,0.2012673,0.2415067
1.298335075,0.9445404,0.07547013,0.2011379,0.2414927
1.303265095,0.9446306,0.0754438,0.2009976,0.2412652
1.308195114,0.9444242,0.07552101,0.200644,0.2423408
1.313130379,0.9441975,0.07556558,0.2004435,0.2433745
1.318055630,0.9441621,0.07555475,0.2006028,0.2433834
1.322985649,0.9441974,0.07553136,0.2007065,0.2431684
1.327915192,0.9442734,0.07551798,0.2006543,0.2429204
1.332846165,0.9443634,0.07550305,0.2006692,0.2425628
1.337776184,0.9444672,0.07546489,0.2006181,0.2422123
1.345171452,0.9442719,0.07546394,0.2002739,0.2432566
1.350100994,0.9441762,0.07543676,0.2002593,0.2436485
1.355031967,0.9441552,0.07539939,0.200319,0.2436922
1.359961987,0.9441777,0.07538674,0.2003373,0.2435936
1.364891529,0.9442539,0.07538088,0.2003782,0.2432664
1.369822502,0.9443485,0.07536799,0.2004122,0.2428748
1.374754429,0.9444099,0.0753281,0.2003579,0.2426932
1.379682064,0.9443641,0.07529069,0.2002557,0.242967
1.384613037,0.9442875,0.07524984,0.2002101,0.2433148
1.389542580,0.9442409,0.07522358,0.20022,0.2434955
1.394472599,0.9442443,0.07520874,0.2002337,0.2434759
1.399403572,0.9443057,0.07520537,0.2002741,0.2432056
1.404333115,0.9443963,0.07519359,0.2003134,0.2428248
1.409263134,0.9444628,0.07515389,0.2002983,0.2425902
1.414189816,0.9444561,0.07512359,0.2002343,0.2426791
1.419119835,0.9443913,0.07509135,0.2001643,0.2429987
1.424049854,0.9443306,0.07506539,0.2001149,0.2432832
1.428980351,0.944317,0.07505684,0.2000863,0.2433618
1.433913231,0.9443489,0.0750528,0.2000845,0.2432408
1.438840389,0.9444028,0.07504325,0.2000971,0.2430246
1.443770409,0.9444437,0.07502235,0.2000887,0.2428783
1.448700905,0.944445,0.0749914,0.2000541,0.2429111
1.453630924,0.944402,0.07496739,0.1999968,0.243133
1.458560944,0.9443547,0.07495502,0.1999431,0.2433651
1.586745739,0.9441726,0.07502547,0.1993893,0.244501
1.589210034,0.9441736,0.07502215,0.1993796,0.2445061
1.594141007,0.94417,0.0750124,0.1993569,0.2445421
1.599070549,0.9441559,0.0750084,0.1993339,0.2446158
1.604000569,0.944136,0.07500248,0.1993051,0.2447184
1.608931542,0.9441268,0.07500634,0.1992914,0.2447639
1.613857269,0.9441172,0.07501947,0.199276,0.2448093
1.618787289,0.9441089,0.07502613,0.1992586,0.2448532
1.623717785,0.9440996,0.07503001,0.1992415,0.2449022
1.628647804,0.9440787,0.07503258,0.199216,0.2450021
1.633577824,0.9440487,0.07503684,0.1991867,0.2451403
1.638508320,0.9440216,0.07505219,0.1991641,0.2452585
1.643438339,0.9439978,0.07506741,0.1991465,0.2453596
1.648368359,0.9439921,0.075081,0.1991414,0.245382
1.653298855,0.9439838,0.07509241,0.1991399,0.2454115
1.764227390,0.9441358,0.07486207,0.1991021,0.2449269
1.764227390,0.9441358,0.07486207,0.1991021,0.2449269
1.769156933,0.944141,0.07486243,0.1991087,0.2449014
1.774087906,0.944137,0.07486279,0.1991021,0.2449223
1.779017448,0.9441317,0.07486539,0.1990979,0.2449455
1.783948421,0.9441311,0.07486662,0.199092,0.244952
1.788878441,0.9441288,0.07487018,0.1990892,0.2449624
1.793807983,0.9441246,0.07487361,0.1990811,0.2449837
1.798738003,0.9441249,0.07487635,0.1990755,0.2449863
1.803668976,0.9441183,0.07487755,0.1990676,0.245018
1.808598518,0.9441155,0.07488133,0.1990585,0.2450348
1.813524723,0.9441116,0.07488115,0.1990574,0.2450508
1.818455219,0.944116,0.07488212,0.1990603,0.2450313
1.823385239,0.9441141,0.07488607,0.1990605,0.2450377
1.828315258,0.9441077,0.07489157,0.1990486,0.2450698
1.833245754,0.9441069,0.07489841,0.1990424,0.2450761
1.944174290,0.9443182,0.0746756,0.198955,0.2443996
1.949104786,0.9443426,0.07466069,0.1989564,0.2443089
1.954034805,0.9443536,0.07464229,0.1989577,0.2442709
1.958964825,0.944373,0.0746249,0.198951,0.244207
1.963895321,0.9443845,0.07460591,0.1989498,0.2441693
1.968825340,0.9444031,0.07458836,0.1989408,0.2441099
1.973755836,0.9444237,0.07457393,0.1989402,0.2440351
1.978685856,0.9444421,0.07455763,0.1989389,0.24397
1.983615875,0.9444611,0.07454182,0.198938,0.2439017
1.988545418,0.9444794,0.07452006,0.1989295,0.2438444
1.993480682,0.9444938,0.07449846,0.1989283,0.2437965
1.998406410,0.9445012,0.07448884,0.1989188,0.2437783
2.003335953,0.9444982,0.07450077,0.1989169,0.2437881
2.008265972,0.9444891,0.07450748,0.1989036,0.2438318
2.013192654,0.9444795,0.07451247,0.1988939,0.2438757
2.018122673,0.9444654,0.0745245,0.1988843,0.2439342
2.129051685,0.9444741,0.07449886,0.1988129,0.2439664
2.133981705,0.9444802,0.07450432,0.1988112,0.243943
2.138911724,0.944492,0.07450309,0.1988186,0.2438915
2.143842220,0.9444922,0.07450179,0.1988193,0.2438907
2.148772240,0.9444912,0.07450699,0.1988175,0.2438945
2.153702259,0.9444855,0.07451416,0.1988181,0.2439135
2.158632755,0.9444791,0.07451256,0.1988111,0.2439448
2.163562775,0.9444783,0.07452209,0.1988024,0.2439517
2.168492317,0.9444697,0.07452624,0.1987889,0.2439949
2.173423290,0.9444594,0.07453386,0.1987807,0.2440388
2.178353310,0.9444458,0.07453952,0.1987746,0.2440952
2.183282852,0.9444309,0.07454358,0.1987619,0.244162
2.188213825,0.9444163,0.074549,0.1987506,0.2442253
2.193143845,0.9444162,0.07454452,0.1987472,0.2442304
2.198073387,0.9444225,0.07454506,0.1987471,0.2442061
2.309002400,0.9444151,0.07452777,0.198652,0.2443175
2.313928604,0.9444042,0.07452305,0.1986312,0.2443775
2.318859100,0.9443789,0.07451393,0.1986087,0.2444967
2.323789120,0.944343,0.07450759,0.1985823,0.2446582
2.328719139,0.9443219,0.07451544,0.1985723,0.2447459
2.333649635,0.9442962,0.07452033,0.1985558,0.2448564
2.338579655,0.9442915,0.07452437,0.1985532,0.2448756
2.343509674,0.9442942,0.07452237,0.1985481,0.2448699
2.348439694,0.9442809,0.07451667,0.198531,0.2449365
2.353370190,0.9442661,0.07452066,0.198526,0.2449965
2.358300209,0.9442595,0.07453176,0.1985322,0.2450141
2.363230705,0.9442664,0.07453697,0.1985392,0.2449799
2.368160725,0.9442941,0.07453756,0.1985541,0.2448607
2.373090744,0.9443174,0.0745426,0.1985609,0.2447638
2.378020287,0.944344,0.0745287,0.1985763,0.2446525
2.382951260,0.9443408,0.07451124,0.1985773,0.2446695
2.496344566,0.9440994,0.0744996,0.1985011,0.2456646
2.498809815,0.9441053,0.07449869,0.1985088,0.2456357
2.503739834,0.9441043,0.0744954,0.1985055,0.2456438
2.508669853,0.9441159,0.07449627,0.1985177,0.2455889
2.513596535,0.9441366,0.07449366,0.1985239,0.2455047
2.518526554,0.9441436,0.07448404,0.198521,0.2454836
2.523456574,0.9441428,0.07447692,0.1985179,0.2454913
2.528387070,0.9441299,0.07447536,0.1985084,0.2455484
2.533319473,0.9441136,0.07446896,0.1984891,0.245629
2.538247109,0.9440925,0.07448132,0.1984742,0.245719
2.543177605,0.9440769,0.07450208,0.1984639,0.2457802
2.548107624,0.9440725,0.07452033,0.1984755,0.2457821
2.553037644,0.9440632,0.07453188,0.1984826,0.245809
2.557968140,0.9440715,0.07453952,0.1984935,0.2457661
2.562898159,0.9440711,0.07455164,0.198501,0.245758
2.567828179,0.9440652,0.07455874,0.1984998,0.245779
2.681222439,0.9438987,0.07453793,0.1983133,0.2465743
2.683686733,0.9439138,0.0745282,0.198322,0.2465125
2.688617706,0.9439372,0.07450575,0.19834,0.2464149
2.693547249,0.9439459,0.07448947,0.198343,0.2463845
2.698477268,0.9439623,0.07447199,0.1983563,0.2463164
2.703407765,0.9439848,0.07445136,0.1983612,0.246232
