Time (s),Gyroscope (deg/s),Accelerometer (g),Magnetometer (uT)
1.596369743,2.994087,1.003358,36.82306
1.601445675,2.703786,1.001231,36.82306
1.606521607,2.629728,1.007055,36.82306
1.611597538,2.54394,1.005648,36.82306
1.616672993,2.198166,1.005197,36.82306
1.621748924,2.280727,1.010341,36.82306
1.626824856,2.134248,1.009595,36.82306
1.631900788,1.732664,1.017139,36.82306
1.636976719,1.763062,1.013726,37.1576
1.642052651,1.747799,1.017463,37.1576
1.647128582,1.451321,1.009992,37.1576
1.652204514,1.386097,1.008482,37.1576
1.657280445,1.39024,1.005687,37.1576
1.662355900,1.150365,1.004393,37.1576
1.667431832,1.094063,1.008703,37.1576
1.669970036,1.00087,1.005233,37.1576
1.675045967,1.125632,0.9991137,37.1576
1.680121899,1.052644,0.9982326,37.1576
1.685197830,0.9853023,0.9974844,36.47768
1.690277100,0.9018782,0.9973062,36.47768
1.695349693,1.015461,0.9952657,36.47768
1.700425625,1.016261,0.9986382,36.47768
1.705501557,1.085075,0.9903488,36.47768
1.710577488,1.479462,0.9952687,36.47768
1.715652943,1.303768,0.9964505,36.47768
1.720728874,1.252218,1.000187,36.47768
1.725804806,1.478035,0.9993699,36.47768
1.730880737,1.222662,1.001059,36.47768
1.735956669,1.279784,1.000808,36.47768
1.741032601,1.451146,1.007646,36.47768
1.746108532,1.253412,1.007684,36.47768
1.751184464,0.9381989,1.012269,36.47768
1.756260395,1.011763,1.010953,36.47768
1.761336327,1.254382,1.009022,36.47768
1.766414642,1.174384,1.012309,36.47768
1.771487713,0.9255497,1.012049,36.47768
1.776568890,1.228886,1.009003,36.47768
1.781639576,1.069581,1.011945,37.45121
1.786715507,0.8810627,1.015133,37.45121
1.791791439,0.8500973,1.014969,37.45121
1.796872139,0.7500807,1.012702,37.45121
1.801943779,0.6829098,1.001443,37.45121
1.807019710,0.7105314,1.009944,37.45121
1.812094688,0.6920839,1.005905,37.45121
1.817170620,0.9139425,1.003598,37.45121
1.822246551,1.032618,1.001011,37.45121
1.827328205,0.9328887,0.994036,36.84438
1.829860687,0.8136693,1.002045,36.84438
