Time (s),XX,XY,XZ,YX,YY,YZ,ZX,ZY,ZZ
0.652252674,0.01905565,-0.09001759,0.9923006,0.878054,0.4675463,0.02287406,-0.4709402,0.8737271,0.08653289
0.657328606,0.01896751,-0.08999041,0.992305,0.8780719,0.46751,0.0229353,-0.4709111,0.8737494,0.08646807
0.662404537,0.01889868,-0.08996096,0.9923092,0.8780991,0.4674572,0.02297679,-0.4708636,0.8737808,0.08641091
0.667480469,0.01883085,-0.08992302,0.9923144,0.8781214,0.4674144,0.02301443,-0.4708256,0.8738082,0.0863466
0.670018196,0.01879498,-0.0899094,0.9923165,0.8781292,0.4673987,0.02303812,-0.4708127,0.8738182,0.08631802
0.675094128,0.01872529,-0.08989558,0.992319,0.8781449,0.4673666,0.02308974,-0.4707865,0.8738365,0.08627352
0.680170059,0.01865067,-0.08987653,0.9923227,0.8781618,0.4673328,0.02314341,-0.4707587,0.873857,0.08622235
0.685246468,0.01858562,-0.08985156,0.9923263,0.8781687,0.4673178,0.02318752,-0.470749,0.8738676,0.08616993
0.690322399,0.01851961,-0.08982936,0.9923296,0.8781792,0.4672954,0.02323288,-0.4707321,0.8738816,0.08611953
0.695398331,0.01846188,-0.0897992,0.9923338,0.8781902,0.4672737,0.02326751,-0.4707146,0.8738967,0.08606631
0.700474262,0.01841272,-0.08976933,0.9923376,0.8782102,0.4672351,0.02329284,-0.4706796,0.8739206,0.08601773
0.705549240,0.01838274,-0.08974999,0.9923397,0.878224,0.4672078,0.02330714,-0.4706545,0.8739368,0.08598706
0.710625172,0.01834314,-0.08973888,0.9923419,0.8782368,0.4671834,0.02333462,-0.4706331,0.8739516,0.08595932
0.715701580,0.0183298,-0.08972752,0.992343,0.8782473,0.4671632,0.02333882,-0.4706139,0.8739634,0.08594343
0.720777512,0.01831193,-0.08969975,0.9923459,0.8782552,0.4671485,0.02333996,-0.4706,0.8739742,0.08591098
0.725853443,0.01830268,-0.0896799,0.992348,0.8782583,0.4671428,0.02333808,-0.4705947,0.8739793,0.08588922
0.730929375,0.01829106,-0.08965719,0.9923502,0.87826,0.4671397,0.02333722,-0.470592,0.8739833,0.0858638
0.736005306,0.01828238,-0.08963451,0.9923525,0.8782605,0.4671389,0.023334,-0.4705915,0.873986,0.08583975
0.741081238,0.01828684,-0.08960915,0.9923548,0.8782613,0.4671383,0.02331796,-0.4705898,0.8739891,0.0858196
0.746159077,0.01829621,-0.08958641,0.9923564,0.878262,0.4671372,0.02329859,-0.4705876,0.8739916,0.08580396
0.751233101,0.01830216,-0.0895831,0.9923568,0.8782695,0.4671245,0.02329057,-0.4705739,0.8739992,0.08580431
0.756308556,0.01832975,-0.08957133,0.9923573,0.8782722,0.4671209,0.02326021,-0.4705677,0.8740023,0.08580714
0.761384487,0.01835515,-0.08955681,0.992358,0.8782735,0.4671201,0.02323076,-0.4705641,0.8740044,0.08580646
0.766460419,0.01838587,-0.08954221,0.9923587,0.8782736,0.4671214,0.02319673,-0.4705624,0.8740051,0.08580813
0.771536350,0.01841435,-0.08953577,0.9923586,0.8782724,0.4671251,0.02316886,-0.4705634,0.8740038,0.08581588
0.776612282,0.01843466,-0.08951578,0.99236,0.8782723,0.4671266,0.02314153,-0.4705626,0.874005,0.08580786
0.781688213,0.0184775,-0.08950692,0.9923599,0.8782778,0.4671183,0.02309853,-0.4705502,0.8740103,0.08582062
0.786764145,0.01851563,-0.08949238,0.9923601,0.8782793,0.4671171,0.02305755,-0.4705453,0.8740122,0.0858258
0.791840076,0.01854549,-0.08948898,0.99236,0.878286,0.4671067,0.02302867,-0.4705319,0.8740185,0.08583739
0.796916008,0.01858404,-0.08949617,0.9923586,0.8782864,0.4671076,0.02299803,-0.4705296,0.8740173,0.08586195
0.801991939,0.01861493,-0.08948421,0.9923588,0.8782852,0.4671112,0.02296531,-0.4705302,0.8740165,0.08586594
0.807067394,0.01865163,-0.08949125,0.9923574,0.8782816,0.4671192,0.02293697,-0.4705351,0.8740114,0.08588931
0.812143326,0.0186732,-0.08949819,0.9923563,0.8782752,0.467132,0.02292255,-0.4705461,0.8740039,0.08590534
0.817219257,0.0186936,-0.0895136,0.9923545,0.8782751,0.4671328,0.02291194,-0.4705454,0.874002,0.08592856
0.822295189,0.01871781,-0.08952051,0.9923533,0.8782687,0.4671456,0.02289516,-0.4705563,0.8739944,0.08594581
0.827371120,0.01872854,-0.08953547,0.9923515,0.8782617,0.4671578,0.02289379,-0.4705681,0.8739858,0.08596361
0.832447052,0.01874711,-0.08955061,0.9923499,0.8782579,0.4671658,0.02288553,-0.4705747,0.8739802,0.08598563
0.837522984,0.01874568,-0.0895471,0.9923502,0.8782611,0.4671597,0.02288446,-0.4705687,0.8739837,0.08598197
0.840061665,0.01875088,-0.08955199,0.9923496,0.8782597,0.4671624,0.02288246,-0.4705711,0.8739818,0.08598864
0.845137119,0.01875001,-0.08955106,0.9923497,0.8782604,0.4671612,0.02288267,-0.4705699,0.8739825,0.08598748
0.850213051,0.01873042,-0.089553,0.9923499,0.8782632,0.467155,0.02290031,-0.4705655,0.8739856,0.08598006
0.855288506,0.01871374,-0.08955011,0.9923508,0.878279,0.4671257,0.02291083,-0.4705372,0.8740021,0.08597049
0.860364437,0.01869029,-0.0895386,0.9923521,0.8782866,0.46711,0.02292433,-0.4705235,0.8740113,0.08594951
0.865440369,0.01866919,-0.08952451,0.9923538,0.8782971,0.4670901,0.02293426,-0.4705051,0.8740235,0.08592764
0.870516300,0.01865137,-0.08951908,0.9923548,0.8783178,0.4670509,0.02294341,-0.4704672,0.8740451,0.08591542
0.875592232,0.01860997,-0.08950287,0.9923571,0.878338,0.4670119,0.02296835,-0.4704314,0.8740677,0.08588254
0.880672932,0.01859425,-0.08948669,0.9923588,0.8783613,0.4669682,0.02297005,-0.4703885,0.8740929,0.08586198
0.885744095,0.01858617,-0.08947068,0.9923607,0.8783876,0.4669201,0.02296484,-0.4703404,0.8741208,0.08584544
0.890820026,0.01857258,-0.08943561,0.9923642,0.8784134,0.4668721,0.02295524,-0.4702926,0.8741501,0.08580935
0.895895958,0.01854847,-0.08940586,0.9923671,0.8784389,0.4668238,0.02295735,-0.4702457,0.8741789,0.08577293
0.900971889,0.01852065,-0.08935681,0.9923722,0.8784568,0.4667903,0.02295521,-0.4702134,0.8742018,0.08571744
0.906047344,0.01850985,-0.08930218,0.9923776,0.8784703,0.466767,0.02293661,-0.4701895,0.8742204,0.08566499
0.911126137,0.01850002,-0.08924711,0.9923826,0.8784758,0.4667573,0.02291796,-0.4701794,0.874231,0.08561203
0.916199207,0.01848081,-0.08919466,0.9923879,0.8784775,0.4667551,0.02290994,-0.4701775,0.8742378,0.08555689
0.921275139,0.01844636,-0.08914176,0.9923932,0.8784733,0.4667618,0.02291575,-0.4701863,0.8742392,0.08549371
0.926353931,0.01841962,-0.08909184,0.9923984,0.8784721,0.466764,0.02291587,-0.4701898,0.8742431,0.08543706
0.931427002,0.01838151,-0.08902246,0.9924054,0.8784618,0.4667834,0.02291858,-0.470211,0.8742399,0.08535743
0.936502933,0.01835376,-0.08895308,0.9924122,0.8784516,0.4668026,0.02291203,-0.4702312,0.8742365,0.08528265
0.941578865,0.018319,-0.088889,0.9924189,0.8784376,0.466829,0.0229151,-0.4702593,0.8742291,0.08520919
0.946654797,0.01828265,-0.08883545,0.9924243,0.8784169,0.4668667,0.02292541,-0.4702993,0.8742141,0.08514374
0.951730251,0.01824307,-0.08878762,0.9924296,0.8784016,0.4668952,0.02294073,-0.4703301,0.8742038,0.08508223
0.956807137,0.01820655,-0.08875868,0.992433,0.8783823,0.46693,0.02296272,-0.4703678,0.8741879,0.08503851
0.961882114,0.01816477,-0.0887351,0.9924359,0.8783628,0.4669647,0.02299193,-0.4704058,0.8741716,0.084997
0.966958046,0.01812994,-0.08872467,0.9924376,0.8783346,0.4670158,0.02302295,-0.4704601,0.8741452,0.08496997
0.972033978,0.01807924,-0.08873615,0.9924377,0.8783075,0.4670642,0.02307826,-0.4705134,0.8741181,0.0849548
0.977109909,0.01801035,-0.0887529,0.9924375,0.8782769,0.4671167,0.02315232,-0.4705728,0.8740878,0.08493537
0.982186317,0.01793145,-0.08879703,0.9924355,0.878248,0.4671669,0.02324846,-0.4706311,0.8740567,0.08493561
0.987262249,0.0178366,-0.08884931,0.9924329,0.8782184,0.4672165,0.02336231,-0.4706907,0.8740246,0.08493528
0.992338181,0.01771896,-0.08891818,0.992429,0.878197,0.4672489,0.02350238,-0.4707354,0.874,0.08493915
0.997414112,0.01758282,-0.08900359,0.9924244,0.878178,0.4672766,0.0236665,-0.4707772,0.8739766,0.08494911
1.002490044,0.01745869,-0.08908924,0.9924194,0.8781643,0.4672946,0.02381897,-0.4708085,0.8739582,0.08496511
1.005027294,0.01738583,-0.08913755,0.9924165,0.8781583,0.467301,0.0239071,-0.4708226,0.8739498,0.08497283
1.010103226,0.01723088,-0.08922076,0.992412,0.8781525,0.467302,0.02408376,-0.4708396,0.8739402,0.08497235
1.015179157,0.01705377,-0.08931533,0.9924073,0.8781555,0.4672867,0.02428415,-0.4708422,0.8739392,0.08497208
1.020255089,0.01684247,-0.08940989,0.9924031,0.8781574,0.4672711,0.02451459,-0.4708478,0.8739377,0.08495542
1.025331020,0.01661915,-0.08949664,0.9923999,0.878168,0.4672394,0.02475047,-0.4708378,0.8739462,0.08492678
1.030406952,0.01637964,-0.08957535,0.9923977,0.8781806,0.467203,0.02499628,-0.4708245,0.8739578,0.08488348
1.035482883,0.01613353,-0.08965981,0.9923947,0.8781993,0.4671542,0.0252493,-0.4707996,0.8739752,0.08484235
1.040558815,0.0158903,-0.0897359,0.9923927,0.8782167,0.4671082,0.02549618,-0.470777,0.8739921,0.08479527
1.045634747,0.01563162,-0.08980659,0.9923911,0.8782324,0.4670647,0.02575433,-0.4707581,0.8740081,0.08473599
1.050711155,0.01537335,-0.08986905,0.9923905,0.8782469,0.467024,0.02600873,-0.4707416,0.8740239,0.08466974
1.055787086,0.01509102,-0.08993968,0.9923893,0.8782618,0.4669803,0.0262877,-0.4707248,0.8740399,0.08459917
1.060862064,0.01482353,-0.09001276,0.9923877,0.8782696,0.4669511,0.0265564,-0.470721,0.8740482,0.08453754
1.065937996,0.01455121,-0.09006667,0.9923878,0.8782744,0.4669271,0.02682072,-0.4707224,0.8740557,0.08445656
1.071013927,0.01427153,-0.09012857,0.9923871,0.878275,0.4669096,0.02709588,-0.4707314,0.8740584,0.08437884
1.076090336,0.0139793,-0.09018779,0.992387,0.8782743,0.466895,0.02738136,-0.4707441,0.8740605,0.08429283
1.081166267,0.01367523,-0.09024397,0.9923869,0.8782651,0.4668943,0.02767706,-0.4707719,0.8740548,0.08419797
1.086242199,0.01338977,-0.09030285,0.9923866,0.8782568,0.4668939,0.02795789,-0.4707982,0.8740492,0.08411449
1.091318131,0.01309797,-0.09035912,0.9923863,0.8782517,0.466886,0.02824202,-0.4708177,0.8740474,0.08402571
1.096394062,0.01280691,-0.09041536,0.9923861,0.8782442,0.4668832,0.02852625,-0.470842,0.8740433,0.08393726
1.101469994,0.0125137,-0.09048232,0.9923847,0.8782338,0.4668848,0.0288178,-0.4708713,0.8740355,0.083857
1.106545448,0.01221508,-0.09054393,0.9923839,0.8782246,0.4668842,0.02911147,-0.4708987,0.8740296,0.08376959
1.111621380,0.01191448,-0.09061083,0.9923825,0.8782113,0.4668904,0.02940997,-0.4709333,0.8740193,0.08368558
1.116697311,0.01163428,-0.09066144,0.9923822,0.8782011,0.4668923,0.02968225,-0.4709613,0.8740131,0.08359706
1.121773243,0.01134273,-0.09072304,0.9923807,0.8781942,0.4668865,0.02996889,-0.4709831,0.8740094,0.08351299
