Time (s),Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (uT),Magnetometer Y (uT),Magnetometer Z (uT),Barometer (hPa)
0.877192974,-0.9384277,-1.052494,-0.7655104,-0.04879902,1.012109,0.1493631,-6.982761,-28.48529,-21.83381,1009.192
0.882268906,-0.9377993,-0.7544069,-0.8260365,-0.04235225,1.005377,0.1483862,-6.982761,-28.48529,-21.83381,1009.192
0.887346745,-1.060934,-0.9323437,-0.9475121,-0.04675577,1.006777,0.1488762,-6.982761,-28.48529,-21.83381,1009.192
0.889882565,-1.122463,-1.110518,-0.8252007,-0.04137867,1.005395,0.1488629,-6.982761,-28.48529,-21.83381,1009.192
0.894958019,-1.431028,-1.109839,-0.8246439,-0.03950074,1.009338,0.1512557,-6.982761,-28.48529,-21.83381,1009.192
0.900033951,-1.49201,-0.9902009,-0.9461205,-0.03932728,0.9995724,0.1478967,-6.982761,-28.48529,-21.83381,1009.192
0.905109882,-1.552974,-1.108482,-0.4575667,-0.03793243,1.002995,0.1469378,-6.982761,-28.48529,-21.83381,1009.192
0.910185814,-1.675663,-0.9293749,-0.4572792,-0.03736052,0.9981144,0.1445388,-6.598192,-28.86944,-21.82527,1009.192
0.915261269,-1.674611,-0.9287723,-0.1520531,-0.03669582,0.9883782,0.1440524,-6.598192,-28.86944,-21.82527,1009.192
0.920337200,-1.73542,-0.8092858,-0.02994381,-0.03243244,0.9953117,0.1507518,-6.598192,-28.86944,-21.82527,1009.192
0.925413132,-1.610587,-0.6303105,0.1530574,-0.0391555,0.9903271,0.1488485,-6.598192,-28.86944,-21.82527,1009.192
0.930489063,-1.73328,-0.5704256,0.09199268,-0.03956128,0.9859369,0.1488467,-6.598192,-28.86944,-21.82527,1009.192
0.935564518,-1.546644,-0.5700673,0.03094714,-0.04039971,0.9786178,0.1488441,-6.598192,-28.86944,-21.82527,1009.192
0.940640450,-1.421929,-0.3317907,0.2139484,-0.03743999,0.977266,0.1574571,-6.598192,-28.86944,-21.82527,1009.193
0.945716381,-1.668445,-0.09364528,-0.03015614,-0.03598891,0.9772508,0.1526645,-6.598192,-28.86944,-21.82527,1009.193
0.950792313,-1.605554,0.0254101,-0.1522085,-0.03739279,0.9748421,0.1588923,-6.598192,-28.86944,-21.82527,1009.193
0.955867767,-1.295255,0.02543152,-0.2131198,-0.03199044,0.9719915,0.1579202,-6.598192,-28.86944,-21.82527,1009.193
0.960943699,-0.8614475,0.08490448,-0.2739928,-0.0285646,0.9710823,0.1598275,-6.982761,-28.48529,-21.83381,1009.193
