Time (s),Roll (deg),Pitch (deg),Yaw (deg)
1.557349682,65.0482,28.27777,40.42947
1.562425614,65.06465,28.28474,40.45345
1.567502022,65.08296,28.29263,40.47637
1.572577000,65.10118,28.30037,40.49975
1.577652931,65.11803,28.30739,40.5239
1.582728863,65.13235,28.31464,40.54698
1.585267067,65.13943,28.31795,40.55821
1.590342999,65.15509,28.32536,40.58082
1.595418453,65.17007,28.33253,40.60167
1.600494385,65.18466,28.3385,40.62334
1.605570316,65.19841,28.3446,40.64324
1.610646248,65.21175,28.34983,40.66227
1.615721703,65.22444,28.3539,40.6806
1.620797634,65.23555,28.35702,40.69694
1.625873566,65.24532,28.36017,40.71214
1.630949497,65.25362,28.36287,40.72453
1.636024475,65.26023,28.3648,40.73506
1.641100407,65.26414,28.3648,40.74585
1.646176815,65.26791,28.36599,40.75373
1.651252747,65.27201,28.36717,40.76029
1.656327725,65.27792,28.36788,40.76405
1.661403656,65.28214,28.36956,40.76559
1.666479588,65.28677,28.37092,40.76635
1.671555519,65.2924,28.36985,40.76821
1.676630974,65.29918,28.36747,40.77019
1.681707859,65.30504,28.36632,40.7702
1.686782837,65.30997,28.36661,40.7683
1.691858769,65.31573,28.3655,40.76713
1.696934223,65.32279,28.36401,40.76504
1.702010155,65.33064,28.36263,40.76364
1.707086086,65.33976,28.36147,40.76194
1.712162018,65.34761,28.36032,40.76023
1.717237473,65.35474,28.35993,40.75794
1.722313404,65.36539,28.35961,40.75617
1.727389336,65.37707,28.35785,40.75385
1.732465267,65.38863,28.3571,40.75232
1.737540722,65.39829,28.35759,40.74878
1.742616654,65.40697,28.35913,40.74282
1.747692585,65.41673,28.36032,40.73684
1.750230313,65.42213,28.36095,40.73394
1.755306244,65.43269,28.36132,40.728
1.760381699,65.44241,28.36333,40.72063
1.765457630,65.45275,28.36526,40.71484
1.770533562,65.46185,28.36683,40.70848
1.775609493,65.47073,28.36891,40.70261
1.780684948,65.47846,28.37114,40.69666
1.785760879,65.48618,28.37362,40.69171
1.790836811,65.49374,28.37494,40.68605
1.795912743,65.50163,28.37672,40.68109
1.800988197,65.50858,28.37898,40.67646
1.806064129,65.51579,28.38093,40.67236
1.811141491,65.52143,28.38241,40.66832
1.816215992,65.5278,28.38371,40.66513
1.821291447,65.53291,28.38433,40.66193
1.826367378,65.53594,28.38578,40.65867
1.831443310,65.53667,28.38716,40.65354
1.836519241,65.53695,28.38808,40.64943
1.841594696,65.5366,28.38854,40.64535
1.846670628,65.53419,28.38923,40.64021
1.851746559,65.52988,28.38935,40.63575
1.856822491,65.52261,28.38979,40.62999
1.861901760,65.51457,28.39089,40.62331
1.866973877,65.5052,28.39238,40.61679
1.872049808,65.49542,28.39384,40.60974
1.877125740,65.4847,28.39609,40.60301
1.882200718,65.47321,28.39753,40.59633
1.887276649,65.46053,28.39915,40.59013
1.892352581,65.44547,28.40101,40.58286
1.897428989,65.42959,28.40312,40.57621
1.902503967,65.41381,28.40516,40.56977
1.907579899,65.39715,28.40762,40.56312
1.912655830,65.38139,28.41057,40.55773
1.915194035,65.37394,28.41209,40.55492
1.920269966,65.35902,28.41398,40.55027
1.925345421,65.34343,28.41637,40.54555
1.930421352,65.32923,28.41728,40.54142
1.935502052,65.31667,28.4186,40.53783
1.940573215,65.30565,28.41975,40.53472
1.945648670,65.29469,28.42049,40.53181
1.950724602,65.28415,28.42069,40.52845
1.955800533,65.27601,28.42131,40.52485
1.960876465,65.26834,28.4224,40.52157
1.965951443,65.26193,28.42371,40.51798
1.971027374,65.25599,28.42389,40.51537
1.976106167,65.25176,28.42398,40.51302
1.981179714,65.247,28.424,40.51125
1.986254692,65.24207,28.42427,40.50974
1.991330624,65.23698,28.42419,40.50823
1.996406555,65.23112,28.42402,40.50809
2.001482487,65.22688,28.42404,40.50805
2.006557941,65.22239,28.42378,40.50814
2.011633873,65.21947,28.42318,40.50824
2.016709805,65.2163,28.42299,40.50811
2.021790504,65.21526,28.4222,40.50983
2.026861191,65.2142,28.42082,40.51052
2.031937122,65.21438,28.41923,40.51152
2.037017345,65.21361,28.41777,40.51283
2.042088985,65.21224,28.41548,40.51421
2.047164440,65.21182,28.41334,40.51722
2.052240372,65.21217,28.41117,40.5189
2.057316303,65.21379,28.40982,40.52092
2.062392235,65.21489,28.40758,40.52283
2.067467690,65.2164,28.40527,40.52497
2.072546005,65.21769,28.40255,40.52696
2.077619553,65.21822,28.40028,40.52966
2.082695484,65.21938,28.39744,40.53304
2.085233212,65.2193,28.39592,40.53449
2.090308666,65.21999,28.39331,40.53755
2.095384598,65.22112,28.39061,40.54085
2.100460529,65.22191,28.38826,40.54377
2.105536461,65.22182,28.38551,40.54653
2.110611916,65.22256,28.38275,40.54967
2.115687847,65.22304,28.37959,40.55227
2.120763779,65.2225,28.3768,40.55408
2.125839710,65.22169,28.37435,40.55629
2.130919933,65.21988,28.37169,40.55806
2.135991097,65.21823,28.36986,40.56014
2.141067028,65.21646,28.36773,40.56066
2.146142960,65.21519,28.36559,40.56158
2.151218414,65.21355,28.36373,40.56273
2.156294346,65.21267,28.36143,40.5641
2.161372662,65.21107,28.35883,40.56432
2.166446209,65.20895,28.35719,40.56477
2.171521664,65.20732,28.35532,40.56593
2.176597595,65.20317,28.35321,40.56606
2.181673527,65.19737,28.35045,40.5671
2.186749458,65.19491,28.34692,40.56878
2.191824436,65.19184,28.3438,40.57021
2.196900845,65.18733,28.34069,40.57126
2.201977253,65.18263,28.33807,40.57224
2.207052708,65.1785,28.3356,40.57313
2.212127686,65.17404,28.33348,40.57328
2.217203617,65.17028,28.33074,40.57356
2.222280026,65.1663,28.32906,40.57308
2.227355957,65.16277,28.32727,40.57191
2.232430935,65.1589,28.32495,40.57197
2.237506867,65.15517,28.32299,40.57166
2.242582798,65.15265,28.32104,40.57095
2.247658730,65.15125,28.32012,40.57027
2.250196934,65.15073,28.31912,40.57048
2.255272389,65.15056,28.31756,40.57072
2.260348320,65.15019,28.31553,40.57024
2.265429020,65.15179,28.31429,40.57087
2.270500183,65.15241,28.31293,40.57117
2.275575638,65.15224,28.31089,40.57109
2.280651569,65.15289,28.3095,40.57008
2.285727501,65.15317,28.30872,40.56932
2.290803433,65.15353,28.30791,40.56933
2.295878410,65.15569,28.30774,40.5692
2.300954342,65.15938,28.30679,40.5693
2.306030750,65.16423,28.30569,40.56985
2.311106682,65.16784,28.30515,40.5701
2.316182613,65.16969,28.30496,40.57034
2.321263313,65.17112,28.30405,40.56964
2.326333523,65.17229,28.3032,40.56874
2.331409454,65.17397,28.30255,40.56791
2.336484909,65.17568,28.30234,40.56683
2.341560841,65.1782,28.30167,40.56678
2.346636772,65.1805,28.30162,40.56658
2.351712704,65.18287,28.3014,40.5659
2.356791496,65.18594,28.30044,40.56599
2.361864090,65.18815,28.29918,40.5653
2.366940022,65.1902,28.29792,40.56461
2.372015953,65.19128,28.29679,40.56384
2.377091885,65.19242,28.29655,40.56354
2.382167339,65.19231,28.29549,40.56293
2.387243271,65.19071,28.29403,40.56216
2.392319203,65.19011,28.29286,40.56085
2.397395134,65.19054,28.29186,40.56039
2.402471066,65.19103,28.29129,40.55934
2.407546520,65.19214,28.29003,40.55864
2.412622452,65.19239,28.28917,40.55848
2.417698383,65.19321,28.28861,40.55914
2.420235634,65.19363,28.28888,40.55868
2.425311565,65.1943,28.28921,40.55771
2.430388928,65.19508,28.28911,40.55697
2.435463429,65.19543,28.28956,40.55632
2.440538883,65.19675,28.28978,40.55673
2.445614815,65.197,28.28963,40.55753
2.450690746,65.19789,28.28914,40.55834
2.455766678,65.19835,28.28857,40.55764
2.460842133,65.19865,28.28873,40.55753
2.465918064,65.20033,28.28892,40.55834
2.470993996,65.20157,28.28907,40.5586
2.476069927,65.20293,28.28893,40.55941
2.481150150,65.20471,28.28881,40.55981
2.486221314,65.20722,28.28876,40.5617
2.491297245,65.20909,28.28904,40.56227
2.496373177,65.21165,28.29009,40.56395
2.501448631,65.21416,28.29095,40.56555
2.506524563,65.21666,28.29204,40.56644
2.511600495,65.21996,28.29311,40.56773
2.516676426,65.22246,28.29364,40.56894
2.521751404,65.22554,28.29362,40.57042
2.526827812,65.22795,28.29351,40.57178
2.531903744,65.23064,28.29252,40.57341
2.536979675,65.23343,28.29133,40.57458
2.542055607,65.23721,28.29103,40.57584
2.547133923,65.24073,28.29093,40.57758
2.552206993,65.24375,28.29093,40.57829
2.557282925,65.2472,28.29051,40.57886
2.562358856,65.24963,28.29003,40.57927
2.567433834,65.25381,28.28989,40.58007
2.572509766,65.25742,28.28969,40.5807
2.577585697,65.25972,28.29045,40.58083
2.582662106,65.26157,28.29108,40.58101
2.587737084,65.26515,28.29242,40.58254
2.590275288,65.26658,28.29267,40.58287
2.595351219,65.26963,28.29278,40.58393
2.600427151,65.27248,28.29279,40.58425
2.605502606,65.27569,28.29256,40.58567
2.610578537,65.27882,28.2917,40.58723
2.615654469,65.28205,28.29158,40.58934
2.620730400,65.28592,28.29146,40.59146
2.625805378,65.28948,28.29086,40.59326
2.630881310,65.29195,28.29129,40.59545
2.635957718,65.2957,28.29159,40.59734
2.641033650,65.29874,28.29136,40.59837
2.646108627,65.30223,28.29208,40.60004
2.651184559,65.30529,28.29288,40.60148
2.656260491,65.30837,28.29401,40.60293
2.661336422,65.31079,28.29528,40.60431
2.666412831,65.31369,28.29643,40.60537
2.671487808,65.31664,28.29683,40.60626
2.676563740,65.32014,28.29802,40.60825
2.681640625,65.32367,28.29859,40.60999
2.686715603,65.32711,28.29934,40.61089
2.691791058,65.33051,28.30012,40.61271
2.696870327,65.333,28.30133,40.61392
2.701942921,65.33472,28.3023,40.61414
2.707018852,65.33741,28.30347,40.61481
2.712094307,65.34011,28.30522,40.61613
2.717170239,65.34267,28.30686,40.61713
2.722246170,65.34414,28.30824,40.61751
2.727322102,65.34543,28.30985,40.61719
2.732397556,65.34663,28.31178,40.61766
2.737473488,65.34797,28.31276,40.61746
2.742554188,65.34843,28.31408,40.61768
2.747625351,65.34991,28.31557,40.61876
2.752700806,65.35093,28.31738,40.61853
2.755241394,65.3512,28.31811,40.6184
2.760314465,65.35176,28.31957,40.61854
2.765390396,65.35202,28.32021,40.61835
2.770466328,65.35296,28.32196,40.61795
2.775541782,65.35303,28.32284,40.61706
2.780617714,65.35419,28.32328,40.61679
2.785693645,65.3548,28.3247,40.61602
2.790769577,65.35582,28.32557,40.61514
2.795845032,65.35661,28.3266,40.6138
2.800920963,65.35734,28.32757,40.61193
2.805996895,65.3576,28.32945,40.61012
2.811072826,65.3577,28.33214,40.60829
2.816148281,65.3572,28.33366,40.6065
2.821224213,65.35782,28.33562,40.6041
2.826300144,65.3588,28.33721,40.60246
2.831376076,65.35921,28.33932,40.60131
2.836451530,65.3595,28.3405,40.59988
2.841527462,65.35971,28.34117,40.59893
2.846603394,65.35793,28.34154,40.59679
2.851679325,65.35603,28.34155,40.59505
2.856754780,65.35379,28.34192,40.59292
2.861830711,65.35117,28.34256,40.59064
2.866906643,65.34876,28.34258,40.5885
2.871982574,65.34656,28.3428,40.58682
2.877057552,65.34338,28.34247,40.58469
2.882133961,65.34069,28.34308,40.58358
2.887209892,65.33884,28.34363,40.58229
2.892289162,65.33632,28.34364,40.58055
2.897360802,65.33398,28.3435,40.57888
2.902436733,65.33215,28.34392,40.57729
2.907512665,65.32985,28.34468,40.5757
2.912589073,65.32751,28.34501,40.57473
2.917664051,65.32519,28.34591,40.57307
2.920202732,65.32442,28.34613,40.57209
2.925278187,65.32357,28.34688,40.5709
2.930354118,65.32265,28.34756,40.56956
2.935431957,65.32207,28.34881,40.56961
2.940505505,65.32108,28.34967,40.56911
2.945581436,65.32001,28.35034,40.56815
2.950657368,65.31956,28.34998,40.56716
2.955733299,65.31866,28.34917,40.56718
2.960808277,65.31718,28.34832,40.56665
2.965884686,65.31528,28.34778,40.56689
2.970960617,65.31414,28.34736,40.56575
2.976036549,65.31293,28.34709,40.56416
2.981111526,65.31208,28.34679,40.56332
2.986187458,65.31021,28.34622,40.56264
2.991264343,65.30846,28.34578,40.56188
2.996339798,65.30574,28.34593,40.56007
3.001414776,65.30249,28.34554,40.55815
3.006490707,65.29927,28.34526,40.55694
3.011566639,65.29591,28.34506,40.55548
3.016642570,65.29243,28.3446,40.5534
3.021718025,65.28938,28.34385,40.55187
3.026793957,65.2856,28.3436,40.5495
3.031869888,65.28184,28.34404,40.54713
3.036950111,65.27863,28.34363,40.54562
3.042021275,65.27483,28.34283,40.54353
3.047097206,65.27102,28.34159,40.54207
3.052173138,65.26703,28.34002,40.54058
3.057249069,65.26394,28.33883,40.53965
3.062324524,65.26048,28.33733,40.53795
3.067405224,65.25683,28.33542,40.5378
3.072476387,65.25332,28.33338,40.536
3.077552319,65.24999,28.33201,40.53458
3.082632065,65.24693,28.33022,40.53304
3.087703705,65.24312,28.3292,40.53127
3.090241432,65.241,28.32879,40.53043
3.095317364,65.23712,28.32783,40.52918
3.100393295,65.23291,28.32653,40.52718
3.105468750,65.22922,28.32452,40.52631
3.110544682,65.22743,28.32263,40.52614
