Time (s),Gyroscope (deg/s),Accelerometer (g),Magnetometer (uT)
1.316249847,0.7248347,0.9990674,36.36484
1.321325779,0.504392,1.001474,36.36484
1.326400757,0.6669473,1.006978,36.36484
1.331476688,0.8614678,1.00615,36.36484
1.336555481,0.9129046,1.004175,36.36484
1.341628552,0.7888437,1.001724,36.36484
1.346704006,1.114957,1.011598,37.08402
1.351779938,0.9089571,1.002112,37.08402
1.356855869,0.9881753,1.006239,37.08402
1.361931801,0.9913293,0.9992886,37.08402
1.367007256,1.173757,1.005278,37.08402
1.372083187,1.008842,1.004492,37.08402
1.377159119,0.9987832,1.002246,37.08402
1.382235050,1.190857,1.00472,37.08402
1.387310505,0.8120812,1.001965,37.08402
1.392386437,1.07451,0.9958174,37.08402
1.397462368,0.9914104,1.003236,36.99731
1.400000572,0.857797,1.005873,36.99731
1.405076504,1.072896,1.008656,36.99731
1.410151482,0.8739132,1.006027,36.99731
1.415227413,0.675666,1.002105,36.99731
1.420303345,0.6270391,1.004409,36.99731
1.425379276,0.68125,1.005242,36.99731
1.430454731,0.5664719,1.002828,36.99731
1.435530663,0.7433468,1.004779,36.99731
1.440606594,0.8201898,0.9979391,36.99731
1.445682526,0.9424865,1.000878,36.42575
1.450757980,0.9908157,0.9963737,36.42575
1.455835343,1.243825,0.9963954,36.42575
1.460909844,1.074494,0.9972952,36.42575
1.465985775,1.511774,0.9972394,36.42575
1.471061230,1.573168,0.9914636,36.42575
1.476137161,1.526052,0.999369,36.42575
1.481216431,1.854603,0.9976662,36.42575
1.486289024,1.964299,0.9982216,36.42575
1.491364479,2.148223,0.9989523,36.58615
1.496440411,2.331601,0.9973808,36.58615
1.501516342,2.501332,0.9988184,36.58615
1.506592274,2.914158,0.999115,36.58615
1.511667729,2.854779,1.003113,36.58615
1.516743660,3.232802,1.00041,36.58615
1.521819592,3.327229,1.005751,36.58615
1.526895523,3.498819,0.9991918,36.58615
1.531970501,4.072892,1.004569,36.58615
1.537046909,4.137411,1.007651,36.58615
1.542122841,4.267552,0.9959447,36.58615
1.547198773,4.124881,1.007749,36.58615
1.552273750,4.301319,1.006056,36.58615
1.557349682,4.378696,0.9986106,36.58615
1.562425614,4.457834,0.996974,36.58615
1.564963818,4.48474,1.00537,36.58615
1.570039749,4.493412,1.011858,36.58615
1.575115204,4.488779,1.01024,36.58615
1.580191136,4.336493,1.012231,36.58615
1.585267067,4.151167,1.011472,36.58615
1.590342999,4.237953,1.014282,36.95639
1.595418453,3.987987,1.011526,36.95639
1.600494385,3.936945,1.006845,36.95639
1.605570316,3.76968,1.011686,36.95639
1.610646248,3.53832,1.008173,36.95639
1.615721703,3.324629,1.007526,36.95639
1.620797634,2.871949,1.005334,36.95639
1.625873566,2.658997,1.015634,36.95639
1.630949497,2.246775,1.007179,36.95639
1.636024475,1.752328,1.000107,37.08402
1.641100407,1.796157,0.9985462,37.08402
1.646176815,1.296349,1.005975,37.08402
1.651252747,1.076615,1.003747,37.08402
1.656327725,1.045654,1.003097,37.08402
1.661403656,0.7810858,0.9982167,37.08402
1.666479588,1.029279,0.9984028,37.08402
1.671555519,0.9916776,0.9946326,37.08402
1.676630974,1.377198,1.005045,37.08402
1.681707859,1.212159,1.00485,37.08402
1.686782837,1.140671,0.989547,37.08402
1.691858769,1.408561,0.9862902,37.08402
1.696934223,1.588765,0.9959482,37.08402
1.702010155,1.883036,1.007055,37.08402
1.707086086,2.023168,1.007478,37.08402
1.712162018,1.616482,1.006507,37.08402
1.717237473,1.783937,0.9962248,37.08402
1.722313404,2.373929,0.9955704,37.08402
1.727389336,2.474277,0.9988985,37.08402
1.732465267,2.512582,1.005424,36.74797
1.735003472,2.352575,1.003013,36.74797
1.740078449,2.385803,0.9932262,36.74797
1.745154381,2.616261,0.9954959,36.74797
1.750230313,2.859718,0.9962992,36.74797
1.755306244,2.88009,1.002191,36.74797
1.760381699,2.905173,1.00181,36.74797
1.765457630,2.759802,1.000435,36.74797
1.770533562,2.551488,1.005016,36.74797
1.775609493,2.516304,1.00505,36.74797
1.780684948,2.398165,1.013399,36.74797
1.785760879,2.05616,1.010444,36.74797
1.790836811,2.294117,1.007389,36.74797
1.795912743,2.296626,1.009604,36.74797
1.800988197,2.034667,1.010182,36.74797
1.806064129,2.035936,1.010548,36.74797
1.811141491,1.554083,1.013287,36.74797
1.816215992,1.652248,1.011015,36.74797
1.821291447,1.382434,1.015206,36.74797
1.826367378,1.113508,1.011613,36.74797
1.831443310,1.138857,1.0048,37.15364
1.836519241,0.7852644,1.008284,37.15364
1.841594696,0.7100899,1.007863,37.15364
1.846670628,0.9345329,1.012916,37.15364
1.851746559,1.053414,1.008959,37.15364
1.856822491,1.430372,1.013274,37.15364
1.861901760,1.602266,1.013919,37.15364
1.866973877,1.665509,1.012861,37.15364
1.872049808,1.827234,1.015135,37.15364
1.877125740,1.933327,1.018021,37.15364
1.882200718,2.157014,1.014846,36.74797
1.887276649,2.293656,1.014334,36.74797
1.892352581,2.655238,1.011333,36.74797
1.897428989,2.801821,1.00948,36.74797
1.899966717,2.857827,1.010583,36.74797
1.905047417,2.820512,1.013703,36.74797
1.910118103,2.800749,1.011124,36.74797
