Time (s),Gyroscope (deg/s),Accelerometer (g),Magnetometer (uT)
2.265451908,0.1109351,1.006995,68.12925
2.270382404,0.2408759,1.000977,68.70051
2.275312424,0.2793717,1.00755,68.70051
2.280242920,0.2085792,1.001468,68.70051
2.285172939,0.3175032,1.002351,68.70051
2.290103912,0.1337673,1.008803,68.70051
2.295033455,0.1816002,1.007719,68.70051
2.299964428,0.1910264,1.006821,68.70051
2.304894924,0.06785229,0.9998421,68.70051
2.309824944,0.1578214,1.010844,68.70051
2.314758301,0.1221821,0.999755,68.70051
2.319685459,0.1283208,1.002651,69.03803
2.324615955,0.3930265,1.001791,69.03803
2.329542637,0.2358918,0.9986277,69.03803
2.334472656,0.2317309,1.007656,69.03803
2.339406490,0.1699845,1.001856,69.03803
2.344333172,0.03395474,1.006923,69.03803
2.349263668,0.09849082,1.007439,69.03803
2.354193688,0.1389262,1.000894,69.03803
2.359126568,0.1506327,1.003481,69.03803
2.364055157,0.1905638,1.005101,68.27174
2.368985176,0.07208969,1.005928,68.27174
2.373917580,0.223854,1.007041,68.27174
2.378845692,0.1575077,1.00292,68.27174
2.383776188,0.1658737,1.005286,68.27174
2.388706684,0.1499954,0.9954125,68.27174
2.393636704,0.08477244,1.001517,68.27174
2.398567200,0.1293612,1.001827,68.27174
2.403497219,0.1810833,0.9999171,68.27174
2.408427715,0.1572274,1.003057,68.27174
2.413358688,0.121136,1.001144,68.12925
2.418291092,0.185746,1.002125,68.12925
2.423219204,0.1232113,1.000921,68.12925
2.430614472,0.1110862,1.010105,68.12925
2.435544968,0.1584684,1.006777,68.12925
2.440474987,0.129362,1.003424,68.12925
2.445405483,0.143731,1.006246,68.12925
2.450335503,0.2106733,1.00264,68.12925
2.455265999,0.08162107,1.004509,68.12925
2.460196495,0.0655742,1.007187,68.12925
2.465126515,0.03366521,1.000749,68.70051
2.470057488,0.2867738,1.007245,68.70051
2.474987030,0.1596172,1.002939,68.70051
2.479918003,0.1853843,1.004514,68.70051
2.484848499,0.1905756,1.003533,68.70051
2.489778519,0.1435803,1.00399,68.70051
2.494709015,0.1033984,1.008321,68.70051
2.499639034,0.1092712,0.999996,68.70051
2.504569531,0.1291967,1.01047,68.70051
2.509499550,0.1511383,1.003945,68.70051
2.514430046,0.08448793,1.007323,68.25739
2.519361019,0.1232031,1.008201,68.25739
2.524290562,0.1901798,1.004858,68.25739
2.529217243,0.1078813,1.002408,68.25739
2.534147263,0.2150878,1.003085,68.25739
2.539079189,0.220822,0.9992694,68.25739
2.544007778,0.1104905,1.004461,68.25739
2.548938751,0.07857913,1.004332,68.25739
2.553869248,0.3177549,1.003604,68.25739
2.558799267,0.1711502,1.002802,68.25739
2.563729763,0.2290245,1.011397,68.65778
2.568659783,0.2292711,1.002435,68.65778
2.573590279,0.1278296,0.998052,68.65778
2.578520775,0.1234886,1.005168,68.65778
2.583450794,0.1145809,0.9996434,68.65778
2.588381291,0.1210107,1.007077,68.65778
2.593311310,0.1342865,1.005374,68.65778
2.598242283,0.1093467,1.006189,68.65778
2.605637074,0.1710452,1.005223,68.65778
2.610568047,0.05139207,1.007992,68.27174
2.615498066,0.134601,0.9999259,68.27174
2.620428562,0.1443873,1.003731,68.27174
2.625359059,0.1951215,0.9983566,68.27174
2.630289078,0.1706213,1.006093,68.27174
2.635219574,0.1322426,1.000989,68.27174
2.640149594,0.03340437,1.002344,68.27174
2.645080090,0.1709226,1.004132,68.27174
2.650011063,0.1293248,0.9949265,68.27174
2.654940605,0.1595059,1.004827,68.27174
2.659871578,0.101711,1.004812,68.66997
2.664801598,0.1806751,0.9965819,68.66997
2.669732094,0.1405069,1.006553,68.66997
2.674667359,0.151341,1.002101,68.66997
2.679592610,0.05147663,1.00467,68.66997
2.684523106,0.1694238,1.005076,68.66997
2.689453125,0.1283962,1.003404,68.66997
2.694383621,0.08398125,1.004617,68.66997
2.699313641,0.2015057,1.003981,68.66997
2.704245567,0.1856725,1.00621,68.66997
2.709175110,0.07306273,1.007156,68.14365
2.714107037,0.08581001,1.007624,68.14365
2.719035626,0.1031547,1.001941,68.14365
2.723965645,0.2968092,1.000893,68.14365
2.728892327,0.1758398,1.007424,68.14365
2.733827591,0.07094292,1.001827,68.14365
2.738752842,0.06853127,1.008453,68.14365
2.743683338,0.1671271,1.00107,68.14365
2.748613358,0.2456619,1.004521,68.14365
2.753543854,0.1062293,1.006974,68.14365
2.758473873,0.1605727,1.008004,67.93496
2.763404370,0.1191849,1.002846,67.93496
2.768334866,0.1856365,0.9983665,67.93496
2.773264885,0.2266785,1.006015,67.93496
2.778195858,0.1346211,1.004624,67.93496
2.785590649,0.137768,1.006936,67.93496
2.790521622,0.2038102,1.005589,67.93496
2.795451641,0.127971,1.002396,67.93496
2.800382137,0.03346884,1.00404,67.93496
2.805312633,0.06868733,1.0091,68.66997
2.810247421,0.149361,0.9998332,68.66997
2.815173149,0.1058673,1.003255,68.66997
2.820103168,0.1344109,1.005603,68.66997
2.825033665,0.1978614,1.004559,68.66997
2.829963684,0.1056955,1.005331,68.66997
2.834894180,0.1032386,1.006342,68.66997
2.839825153,0.1735301,1.002724,68.66997
2.844755173,0.2053691,1.005332,68.66997
2.849685669,0.1239936,1.008654,68.66997
2.854615688,0.2704283,1.000352,68.27174
2.859546185,0.1488236,1.002993,68.27174
2.864476681,0.1565181,1.004715,68.27174
2.869406700,0.1697111,0.9990103,68.27174
2.874337196,0.3136166,1.004642,68.27174
2.879267216,0.06708767,1.000722,68.27174
2.884197712,0.1510195,1.00699,68.27174
