Time (s),XX,XY,XZ,YX,YY,YZ,ZX,ZY,ZZ
2.028799534,0.8965296,-0.1678354,-0.3940495,0.1342338,0.977873,-0.1113832,0.4067248,0.04749932,0.9052453
2.038661003,0.89663,-0.1671185,-0.3941243,0.1335672,0.977994,-0.1111163,0.4067215,0.04752314,0.9052453
2.050985813,0.8967282,-0.1663925,-0.3942074,0.132907,0.978118,-0.1108123,0.4067207,0.04750951,0.9052464
2.053451538,0.8967478,-0.1662534,-0.3942208,0.1327786,0.9781412,-0.1107585,0.4067187,0.04751209,0.9052469
2.065777302,0.8968306,-0.1656135,-0.3943015,0.1321874,0.9782491,-0.1105102,0.4067284,0.04752018,0.9052423
2.075637817,0.8968669,-0.1652944,-0.3943521,0.1318901,0.9783025,-0.1103905,0.4067442,0.04752699,0.9052348
2.127406597,0.8969327,-0.1648064,-0.3944068,0.1314352,0.9783839,-0.110211,0.4067465,0.04754493,0.9052331
2.132332802,0.896924,-0.1648799,-0.3943951,0.1315049,0.9783714,-0.1102357,0.4067423,0.04754024,0.9052348
2.134798050,0.8969113,-0.1649857,-0.3943795,0.131606,0.978354,-0.1102698,0.4067375,0.04753171,0.9052374
2.139731884,0.8969005,-0.1650481,-0.3943788,0.1316658,0.9783442,-0.1102882,0.4067428,0.0475235,0.9052356
2.144658566,0.8968948,-0.1651127,-0.3943658,0.131727,0.9783338,-0.1103105,0.4067365,0.04752047,0.905239
2.149589062,0.896891,-0.1651146,-0.3943724,0.1317308,0.9783334,-0.1103057,0.4067425,0.04751347,0.9052362
2.154519081,0.8968761,-0.1652258,-0.3943602,0.1318396,0.9783157,-0.110335,0.4067405,0.04749675,0.9052381
2.159449577,0.8968464,-0.1653977,-0.3943567,0.1320059,0.9782882,-0.1103828,0.406753,0.04747128,0.9052342
2.164381504,0.8968439,-0.1654288,-0.3943485,0.132035,0.9782826,-0.1103946,0.4067483,0.04747131,0.9052359
2.169310093,0.8968746,-0.1652131,-0.3943691,0.1318326,0.9783185,-0.1103186,0.4067462,0.04748339,0.9052364
2.174241066,0.896925,-0.1648128,-0.3944211,0.1314599,0.978385,-0.1101695,0.4067549,0.04749495,0.9052317
2.179170609,0.8969883,-0.1643304,-0.3944779,0.1310093,0.9784649,-0.1099937,0.4067602,0.04751401,0.9052283
2.184101582,0.8970397,-0.1639121,-0.3945355,0.1306126,0.9785339,-0.1098537,0.4067748,0.04754262,0.9052206
2.189031601,0.8970731,-0.1636436,-0.3945697,0.1303674,0.9785784,-0.1097431,0.4067786,0.04753899,0.9052187
2.193962097,0.897125,-0.1632542,-0.3946125,0.1300106,0.9786432,-0.1095861,0.4067779,0.0475385,0.9052191
2.198892593,0.8971749,-0.1628818,-0.3946525,0.1296667,0.9787048,-0.1094418,0.4067771,0.0475446,0.905219
2.203822613,0.8972043,-0.1626624,-0.3946756,0.1294708,0.9787415,-0.1093421,0.4067742,0.0475323,0.9052209
2.208753109,0.8972118,-0.1625903,-0.394689,0.1294105,0.9787546,-0.1092992,0.4067775,0.04751641,0.9052206
2.213683128,0.8972404,-0.1623509,-0.394722,0.129192,0.9787943,-0.1092002,0.4067834,0.04751235,0.905218
2.218613625,0.897267,-0.1621096,-0.3947604,0.1289723,0.9788344,-0.1090983,0.4067941,0.04750528,0.9052135
2.223547936,0.8972898,-0.1618912,-0.3947986,0.1287729,0.978871,-0.1090067,0.4068074,0.04749899,0.9052082
2.228474140,0.8973172,-0.1616878,-0.3948184,0.1285898,0.9789045,-0.1089177,0.4068037,0.04749161,0.9052098
2.233405113,0.8973407,-0.161502,-0.3948421,0.1284246,0.9789363,-0.1088312,0.406805,0.04747834,0.9052105
2.240800381,0.8974059,-0.1610554,-0.3948748,0.1280145,0.9790089,-0.1086548,0.4067889,0.04748429,0.9052169
2.245730877,0.897438,-0.1608282,-0.3948941,0.1278058,0.9790459,-0.1085653,0.4067834,0.04748716,0.9052193
