Time (s),W,X,Y,Z
2.349263668,-0.9731617,0.04018836,-0.2059116,0.07462858
2.354193688,-0.9731606,0.0401879,-0.2059132,0.07463823
2.359126568,-0.9731632,0.0401844,-0.2059189,0.07459
2.364055157,-0.9731623,0.04018312,-0.2059223,0.07459341
2.368985176,-0.9731569,0.04019234,-0.2059232,0.07465542
2.373917580,-0.9731548,0.04019784,-0.2059249,0.07467458
2.378845692,-0.9731539,0.04019553,-0.2059296,0.07467472
2.383776188,-0.97315,0.04020387,-0.2059246,0.07473736
2.388706684,-0.9731491,0.04020814,-0.2059256,0.07474222
2.393636704,-0.9731474,0.04020646,-0.2059312,0.07475124
2.398567200,-0.9731446,0.04021335,-0.2059244,0.07480117
2.403497219,-0.9731464,0.04020851,-0.2059296,0.07476617
2.408427715,-0.9731479,0.04020545,-0.2059262,0.07475925
2.413358688,-0.9731473,0.04019845,-0.2059277,0.07476563
2.418291092,-0.9731555,0.04017407,-0.205936,0.07464866
2.425683498,-0.9731647,0.04014298,-0.2059384,0.07453872
2.430614472,-0.9731683,0.04012606,-0.2059419,0.07449071
2.435544968,-0.9731763,0.04010491,-0.2059499,0.07437544
2.440474987,-0.9731885,0.04007356,-0.2059574,0.07421175
2.445405483,-0.9731969,0.04004858,-0.2059672,0.07408851
2.450335503,-0.9732064,0.04002439,-0.205973,0.07395972
2.455265999,-0.9732119,0.0400043,-0.2059735,0.07389767
2.460196495,-0.973215,0.03999181,-0.2059761,0.07385702
2.465126515,-0.9732064,0.04001698,-0.2059721,0.0739672
2.470057488,-0.9731987,0.04003685,-0.205966,0.07407404
2.474987030,-0.9731866,0.04006681,-0.2059629,0.07422686
2.479918003,-0.9731788,0.04009083,-0.2059579,0.07432824
2.484848499,-0.9731688,0.04011706,-0.2059575,0.07444632
2.489778519,-0.9731537,0.04014942,-0.2059484,0.07465245
2.494709015,-0.9731424,0.04018049,-0.2059399,0.07480661
2.499639034,-0.9731336,0.04021066,-0.2059394,0.0749055
2.504569531,-0.9731275,0.04023532,-0.2059287,0.07500152
2.509499550,-0.9731166,0.04026467,-0.2059285,0.07512753
2.514430046,-0.9731241,0.04024291,-0.2059323,0.0750294
2.519361019,-0.9731353,0.0402114,-0.2059441,0.07486999
2.524290562,-0.9731479,0.04017856,-0.2059503,0.07470571
2.529217243,-0.9731598,0.04015228,-0.2059607,0.07453686
2.534147263,-0.9731698,0.04012197,-0.2059693,0.07439911
2.539079189,-0.9731808,0.040091,-0.2059698,0.07426955
2.544007778,-0.9731885,0.0400677,-0.2059743,0.07417033
2.548938751,-0.9731917,0.04005599,-0.2059688,0.07414787
2.553869248,-0.9731924,0.04004527,-0.2059596,0.07417012
2.558799267,-0.9732053,0.04001441,-0.2059602,0.07401707
2.563729763,-0.9732253,0.0399634,-0.2059644,0.0737683
2.568659783,-0.9732439,0.0399105,-0.2059717,0.07353061
2.573590279,-0.9732584,0.03986204,-0.2059846,0.07332854
2.578520775,-0.9732735,0.03982038,-0.2059868,0.07314483
2.583450794,-0.9732889,0.03977653,-0.2059928,0.07294618
2.588381291,-0.9733133,0.03971851,-0.2060077,0.0726094
2.593311310,-0.9733355,0.03966597,-0.2060151,0.07231868
2.600707531,-0.9733705,0.03958237,-0.2060342,0.07183795
2.605637074,-0.9733921,0.03952057,-0.2060395,0.07156265
2.610568047,-0.9733876,0.03953383,-0.2060366,0.07162629
2.615498066,-0.9733885,0.03953329,-0.2060341,0.07162108
2.620428562,-0.9733865,0.03953959,-0.2060308,0.07165461
2.625359059,-0.9733859,0.03954162,-0.2060356,0.07164709
2.630289078,-0.9733829,0.03955148,-0.206031,0.07169513
2.635219574,-0.9733806,0.03956055,-0.20603,0.07172476
2.640149594,-0.9733778,0.03956632,-0.2060288,0.07176318
2.645080090,-0.9733685,0.03957886,-0.20602,0.07190935
2.650011063,-0.9733645,0.0395889,-0.2060278,0.07193357
2.654940605,-0.9733586,0.03960619,-0.2060216,0.07202308
2.659871578,-0.973366,0.03958165,-0.2060286,0.07191729
2.664801598,-0.9733757,0.03955358,-0.2060334,0.07178542
2.669732094,-0.9733828,0.03953702,-0.2060337,0.07169852
2.674667359,-0.9733924,0.03951253,-0.2060383,0.07156716
2.679592610,-0.9734061,0.03947967,-0.2060565,0.07134545
2.684523106,-0.973418,0.03944445,-0.2060647,0.07117936
2.689453125,-0.9734281,0.03941943,-0.2060685,0.07104477
2.694383621,-0.9734384,0.03938851,-0.2060726,0.07090827
2.699313641,-0.9734407,0.03937741,-0.2060698,0.07089081
2.704245567,-0.9734445,0.03935963,-0.2060679,0.07085332
2.709175110,-0.9734485,0.03935824,-0.2060633,0.07081343
2.714107037,-0.9734496,0.03935915,-0.206065,0.07079243
2.719035626,-0.9734569,0.03935121,-0.2060702,0.07068222
2.723965645,-0.9734611,0.03935103,-0.2060716,0.07062078
2.728892327,-0.9734592,0.03935417,-0.2060795,0.07062126
2.733827591,-0.9734607,0.03935484,-0.2060741,0.07061525
