Time (s),W,X,Y,Z
2.387701988,0.3170071,-0.8872195,-0.3217431,-0.07387114
2.392725945,0.3169678,-0.8872238,-0.3217742,-0.07385325
2.397750378,0.3169224,-0.8872325,-0.321801,-0.07382615
2.402774811,0.3168776,-0.8872416,-0.3218258,-0.0738015
2.407799721,0.3168357,-0.8872508,-0.3218488,-0.07377262
2.412828446,0.3167891,-0.8872601,-0.3218741,-0.07374867
2.417849064,0.3167528,-0.8872662,-0.3218982,-0.0737271
2.422873020,0.3167129,-0.8872744,-0.3219182,-0.07371187
2.427897453,0.3166867,-0.8872751,-0.3219424,-0.07371126
2.432922363,0.3166729,-0.8872725,-0.3219595,-0.07372632
2.437946797,0.3166727,-0.8872653,-0.3219751,-0.07374499
2.442971230,0.3166794,-0.8872551,-0.3219917,-0.07376703
2.447995186,0.316689,-0.8872448,-0.3220066,-0.07378482
2.453021526,0.3167047,-0.8872342,-0.3220158,-0.07380534
2.458040714,0.3167267,-0.8872226,-0.3220217,-0.0738233
2.463065148,0.3167507,-0.8872102,-0.3220278,-0.07384333
2.468090057,0.3167801,-0.8871964,-0.3220315,-0.07386756
2.473119259,0.3168128,-0.8871837,-0.322029,-0.07389086
2.478138447,0.3168364,-0.887174,-0.322028,-0.07390904
2.480650902,0.3168463,-0.8871704,-0.3220257,-0.07391972
2.485675812,0.3168675,-0.8871616,-0.3220232,-0.07394504
2.490700245,0.3168829,-0.8871542,-0.322022,-0.07397534
2.495724201,0.3169004,-0.8871489,-0.3220118,-0.0740083
2.500749111,0.3169233,-0.8871392,-0.3220084,-0.07404046
2.505773544,0.3169525,-0.8871287,-0.3220016,-0.0740701
2.510798454,0.3169872,-0.887121,-0.3219827,-0.07409742
2.515822888,0.3170207,-0.8871113,-0.32197,-0.07412335
2.520846844,0.3170452,-0.8871073,-0.3219511,-0.07414878
2.525871277,0.3170685,-0.8871019,-0.3219357,-0.07418126
2.530896187,0.3170924,-0.8870987,-0.3219148,-0.07420871
2.535920620,0.3171179,-0.8870946,-0.3218929,-0.07424299
2.540945530,0.3171533,-0.8870875,-0.3218702,-0.07427641
2.545969963,0.317196,-0.887079,-0.3218412,-0.07432051
2.550993920,0.3172507,-0.8870673,-0.3218089,-0.07436546
2.556018829,0.3173175,-0.887051,-0.3217767,-0.07441435
2.561043263,0.3173889,-0.8870333,-0.3217414,-0.0744734
2.566067696,0.3174604,-0.8870164,-0.3217048,-0.07452849
2.571092606,0.3175232,-0.8870031,-0.3216682,-0.07457777
2.576117039,0.3175787,-0.8869923,-0.3216322,-0.07462443
2.581140995,0.3176278,-0.886987,-0.3215901,-0.07465953
2.586165905,0.3176738,-0.8869793,-0.3215561,-0.07470228
2.591190338,0.3177317,-0.886967,-0.3215227,-0.07474576
2.596215248,0.3177933,-0.8869518,-0.3214926,-0.07479364
2.601240158,0.3178615,-0.8869323,-0.3214679,-0.07484158
2.606263638,0.3179349,-0.8869107,-0.3214435,-0.07488964
2.611288071,0.3179998,-0.8868926,-0.321417,-0.0749431
2.616312981,0.3180599,-0.8868755,-0.3213921,-0.07499877
2.621337414,0.3181159,-0.8868605,-0.3213655,-0.07505076
2.626362324,0.3181666,-0.8868484,-0.3213374,-0.07509866
2.631386757,0.3182022,-0.8868408,-0.3213125,-0.07514327
2.636410713,0.3182314,-0.8868372,-0.3212851,-0.07517941
2.641435623,0.3182602,-0.8868325,-0.3212605,-0.07522023
2.646460056,0.3182934,-0.886824,-0.3212411,-0.07526343
2.651480675,0.318343,-0.8868101,-0.3212194,-0.07530995
2.656505108,0.318414,-0.8867862,-0.3212011,-0.07536812
2.661530018,0.3185134,-0.8867478,-0.3211906,-0.07544442
2.666553974,0.3186267,-0.8867027,-0.3211816,-0.07553498
2.671578407,0.3187495,-0.8866538,-0.3211734,-0.07562541
2.676603317,0.3188661,-0.8866057,-0.3211697,-0.07571355
2.681627751,0.318959,-0.8865644,-0.321171,-0.07579926
2.686652184,0.3190396,-0.8865274,-0.3211756,-0.07587381
2.691679478,0.3191033,-0.8864968,-0.3211804,-0.07594275
2.696701050,0.3191676,-0.8864687,-0.3211779,-0.0760102
2.701725483,0.319233,-0.8864411,-0.321173,-0.076079
2.706750870,0.3193014,-0.8864122,-0.3211687,-0.07614708
2.711774826,0.319369,-0.8863804,-0.3211727,-0.07621608
2.716799736,0.3194349,-0.8863499,-0.3211765,-0.07627868
2.721823692,0.3194916,-0.8863224,-0.3211803,-0.0763442
2.726848126,0.3195506,-0.8862945,-0.321186,-0.0763994
2.731872559,0.3196068,-0.8862675,-0.3211923,-0.07645051
2.736897469,0.3196637,-0.8862398,-0.3212005,-0.0764996
2.741921902,0.3197156,-0.8862138,-0.321208,-0.07655175
2.746946812,0.3197693,-0.8861881,-0.3212133,-0.07660243
2.751970768,0.3198257,-0.8861626,-0.3212173,-0.07664566
2.756995201,0.3198838,-0.8861374,-0.321218,-0.07669221
2.762020111,0.319934,-0.8861156,-0.3212189,-0.07673017
2.767044544,0.3199841,-0.886094,-0.3212203,-0.07676493
2.772068977,0.3200326,-0.8860729,-0.3212206,-0.07680406
2.777092934,0.3200847,-0.8860499,-0.3212234,-0.07684044
