Time (s),Gyroscope (deg/s),Accelerometer (g),Magnetometer (uT)
2.968021393,1.410191,0.9946139,37.93635
2.973045826,1.411911,0.9967515,37.93635
2.975557804,1.237739,0.9933522,37.93635
2.980582237,1.495721,0.9894978,37.93635
2.985607147,1.499403,0.992373,37.93635
2.990631580,1.61842,0.9915304,37.93635
2.995655537,1.727155,0.9870913,38.38184
3.000682831,1.494851,0.9939672,38.38184
3.128805637,1.635908,0.9882692,38.293
3.131314278,1.74536,0.9866099,38.293
3.136338711,1.863141,0.9900814,38.293
3.141362667,1.793725,0.990539,38.293
3.146387100,1.78919,0.9922106,37.68284
3.151412010,2.045603,0.9916892,37.68284
3.156436443,1.991867,0.9910399,37.68284
3.161461353,2.063951,0.9902585,37.68284
3.166485786,2.396886,0.9914379,37.68284
3.171509743,2.586616,0.9928632,37.68284
3.176534653,2.508311,0.9935193,37.68284
3.181559086,2.623173,0.9971396,37.68284
3.186584473,2.585572,0.9959903,37.68284
3.191608429,2.665877,0.9931532,37.68284
3.196632385,2.293022,0.9890639,38.22099
3.304659367,1.210382,0.9939879,37.86984
3.307172299,1.357336,0.9932216,37.86984
3.312196255,1.421863,0.9930204,37.86984
3.317220688,1.481013,0.9920576,37.86984
3.322245598,1.274378,0.9959567,37.86984
3.327270031,1.338139,0.9904338,37.86984
3.332290649,1.234696,0.9957661,37.86984
3.337315559,1.283593,0.9905622,37.86984
3.342342854,1.035874,0.9966928,38.12568
3.347363949,1.265612,0.9950684,38.12568
3.352388382,1.008215,0.9897087,38.12568
3.357413292,0.8962246,0.9969109,38.12568
3.362437725,0.8605093,0.9936019,38.12568
3.367462635,0.9848223,0.9916401,38.12568
3.372486591,0.7546703,0.997692,38.12568
3.377511025,0.6275172,0.999526,38.12568
3.485538483,1.139124,0.9907715,38.47805
3.488050461,1.019975,0.9928278,38.19786
3.490562916,1.021651,0.9914106,38.19786
3.498099804,0.8959408,0.9921473,38.19786
3.500611782,0.9799957,0.9876848,38.19786
3.505638123,0.7753213,0.9915367,38.19786
3.510660648,0.8362361,0.997078,38.19786
3.515685558,0.820271,0.9928688,38.19786
3.520709992,0.6261199,0.9962069,38.19786
3.525734902,0.6042333,0.9987132,38.19786
3.530754566,0.5600449,0.9914265,38.19786
3.535779476,0.6855392,0.9891143,38.03215
3.540803909,0.6191441,0.9915709,38.03215
3.545828819,0.7130526,0.9963794,38.03215
3.550853253,0.8811089,0.9921435,38.03215
3.555881977,1.012834,0.997569,38.03215
