Time (s),Roll (deg),Pitch (deg),Yaw (deg)
2.453021526,142.2958,4.186462,38.57756
2.458040714,142.2926,4.185759,38.57883
2.463065148,142.2891,4.184935,38.58019
2.468090057,142.2849,4.183804,38.58139
2.473119259,142.2802,4.182653,38.58183
2.478138447,142.2769,4.181719,38.58232
2.483163357,142.2736,4.180385,38.58251
2.488187790,142.2706,4.177833,38.58386
2.493212223,142.2674,4.175127,38.58375
2.498238564,142.2639,4.17225,38.58418
2.503261089,142.2597,4.170321,38.58486
2.508285523,142.2549,4.167902,38.58414
2.510798454,142.2523,4.166898,38.58343
2.515822888,142.2475,4.165115,38.58282
2.520846844,142.2436,4.162775,38.58146
2.525871277,142.2397,4.159814,38.58078
2.530896187,142.2358,4.157165,38.57929
2.535920620,142.2315,4.153851,38.57792
2.540945530,142.2261,4.150988,38.57637
2.545969963,142.2195,4.14709,38.57449
2.550993920,142.2114,4.143451,38.57221
2.556018829,142.2017,4.139904,38.57004
2.561043263,142.1912,4.135388,38.56785
2.566067696,142.1808,4.131227,38.56539
2.571092606,142.1716,4.127304,38.56273
2.576117039,142.1633,4.12338,38.56009
2.581140995,142.1562,4.120126,38.55633
2.586165905,142.1492,4.116298,38.55379
2.591190338,142.1408,4.112893,38.55132
2.596215248,142.1318,4.109319,38.54937
2.601240158,142.1221,4.106216,38.54803
2.606263638,142.1118,4.103327,38.54672
2.611288071,142.1022,4.099464,38.54539
2.616312981,142.0931,4.095247,38.54434
2.621337414,142.0847,4.091174,38.543
2.626362324,142.077,4.087245,38.54133
2.631386757,142.0711,4.083171,38.53999
2.636410713,142.0663,4.079597,38.53805
2.641435623,142.0613,4.075642,38.53658
2.646460056,142.0558,4.071825,38.53582
2.651480675,142.0483,4.068246,38.53485
2.656505108,142.0379,4.064475,38.53465
2.661530018,142.0236,4.060321,38.5359
2.666553974,142.0072,4.055338,38.53782
2.671578407,141.9896,4.05078,38.53979
2.676603317,141.9729,4.046389,38.54222
2.681627751,141.959,4.041497,38.54525
2.686652184,141.947,4.037365,38.54825
2.691679478,141.9371,4.033138,38.55116
2.696701050,141.9271,4.028799,38.55317
2.701725483,141.917,4.024267,38.55493
2.706750870,141.9066,4.019949,38.55672
2.711774826,141.8963,4.015844,38.55952
2.716799736,141.8864,4.012309,38.56207
2.721823692,141.8774,4.008109,38.56475
2.726848126,141.8686,4.005117,38.56725
2.731872559,141.8602,4.002456,38.56969
2.736897469,141.8519,4.000105,38.57228
2.741921902,141.8439,3.997212,38.57492
2.746946812,141.8359,3.994458,38.57723
2.751970768,141.8278,3.992511,38.57912
2.756995201,141.8194,3.99016,38.58073
2.762020111,141.8122,3.988377,38.58208
2.767044544,141.8051,3.986926,38.58337
2.772068977,141.798,3.984931,38.5847
2.777092934,141.7907,3.983458,38.5862
2.782117844,141.7823,3.982671,38.58834
2.787142277,141.7721,3.982548,38.59034
2.792167187,141.7625,3.982802,38.59184
2.797191620,141.7537,3.983814,38.59333
2.802216530,141.7459,3.9849,38.59613
2.807240486,141.7388,3.985842,38.59827
2.812264919,141.7315,3.986239,38.60044
2.817290783,141.7246,3.986449,38.60237
2.822314262,141.7172,3.98666,38.60529
2.827338695,141.7109,3.986235,38.60812
2.832363605,141.7061,3.985596,38.61092
2.837387562,141.7014,3.985593,38.61284
2.842411995,141.6985,3.986773,38.61478
2.847436428,141.6954,3.989045,38.61663
2.852457523,141.6928,3.991317,38.61849
2.857481956,141.6916,3.993395,38.62011
2.862506390,141.6916,3.996542,38.62187
2.867530346,141.6926,3.999259,38.62356
2.872558594,141.6946,4.002151,38.6267
2.877579689,141.6965,4.0049,38.63112
2.882604599,141.6991,4.006562,38.63564
2.887629032,141.7027,4.008366,38.64083
2.892653465,141.7065,4.009014,38.64673
2.897677422,141.7101,4.010131,38.65227
2.902702332,141.7134,4.010566,38.65815
2.907726765,141.717,4.010762,38.66422
2.912751675,141.7218,4.010035,38.67085
2.917776108,141.7256,4.01016,38.67757
2.922800064,141.7311,4.009548,38.68309
2.927824974,141.7363,4.009409,38.68924
2.932849407,141.7413,4.009413,38.69409
2.937873840,141.7462,4.009013,38.69867
2.942898750,141.7522,4.009367,38.70324
2.947923183,141.7584,4.00918,38.70786
2.952947140,141.7646,4.009937,38.71269
2.957972050,141.7711,4.011453,38.71752
2.962996483,141.7779,4.012967,38.72234
2.968021393,141.7833,4.013651,38.72684
2.973045826,141.7889,4.01495,38.73164
2.978070259,141.7944,4.016463,38.73548
2.983094215,141.801,4.017288,38.73967
2.988119125,141.8076,4.017546,38.74413
2.993143559,141.8145,4.017189,38.74925
2.998168468,141.8211,4.016615,38.75436
3.003192902,141.8275,4.0155,38.75951
3.128805637,141.9889,4.015325,38.79538
3.131314278,141.9932,4.015501,38.79472
3.136338711,142.0026,4.014808,38.79403
3.141362667,142.0113,4.014139,38.79312
3.146387100,142.0201,4.013568,38.79136
3.151412010,142.0304,4.012831,38.7901
3.156436443,142.0399,4.012375,38.78923
3.161461353,142.0499,4.010928,38.78854
3.166485786,142.061,4.009125,38.78716
3.171509743,142.0731,4.00754,38.78482
3.176534653,142.0848,4.005434,38.7823
3.181559086,142.0971,4.003097,38.77899
3.186584473,142.109,4.000902,38.77538
3.191608429,142.1214,3.998852,38.77145
3.196632385,142.1326,3.99725,38.76834
3.304659367,142.2912,3.960121,38.66705
3.307172299,142.2918,3.958968,38.66391
3.312196255,142.293,3.957685,38.65723
3.317220688,142.2956,3.95761,38.65039
3.322245598,142.2982,3.956795,38.64433
3.327270031,142.3011,3.956332,38.63898
3.332290649,142.3044,3.955799,38.63327
3.337315559,142.3082,3.954622,38.62847
3.342342854,142.3104,3.952421,38.62408
3.347363949,142.3136,3.949705,38.6195
3.352388382,142.315,3.947032,38.61549
3.357413292,142.3152,3.944639,38.61183
3.362437725,142.3136,3.942171,38.60881
3.367462635,142.3108,3.940109,38.60509
3.372486591,142.3087,3.938446,38.60165
3.377511025,142.3072,3.937679,38.59887
3.485538483,142.2739,3.935071,38.51819
3.488050461,142.2718,3.935564,38.51671
3.493074894,142.2677,3.936623,38.51307
3.498099804,142.264,3.938602,38.50991
3.503124237,142.2611,3.940206,38.50624
3.508148670,142.2598,3.942091,38.50293
3.513173580,142.259,3.944238,38.49924
3.518197537,142.2583,3.946217,38.49606
3.523221970,142.2573,3.947321,38.49298
3.528247357,142.256,3.94816,38.4903
3.530754566,142.2555,3.948414,38.48901
3.538291931,142.2525,3.9496,38.48515
3.540803909,142.2515,3.949521,38.4839
3.545828819,142.2494,3.950267,38.48111
3.550853253,142.2459,3.951736,38.4795
3.555881977,142.2416,3.953633,38.47795
3.666417122,142.1966,3.994195,38.50939
3.673953533,142.1948,3.995406,38.51274
3.676465511,142.1943,3.996148,38.51281
3.681490421,142.1944,3.997649,38.51371
3.686514855,142.1943,3.997679,38.51518
3.691539765,142.1934,3.998516,38.51623
3.696564198,142.1921,4.00023,38.51716
3.701589108,142.1907,4.002463,38.51827
3.706613064,142.1895,4.005243,38.51935
3.711637974,142.189,4.007239,38.52064
3.716661930,142.1891,4.010322,38.52187
3.721686840,142.1897,4.013321,38.52199
3.726711273,142.1909,4.015793,38.52291
3.731731892,142.1907,4.017721,38.52387
3.736755848,142.1884,4.018702,38.52459
3.847295761,142.1861,4.062457,38.52475
3.852319717,142.1862,4.062568,38.52461
3.857344627,142.1854,4.063249,38.5242
3.862370014,142.1852,4.064023,38.52393
3.867393970,142.185,4.065393,38.52317
3.872418404,142.1855,4.066267,38.52203
3.877442360,142.1852,4.067802,38.52076
3.882466793,142.1854,4.069342,38.51949
3.887491703,142.1855,4.070404,38.51859
3.892516136,142.1858,4.071492,38.51747
3.897541046,142.1857,4.072747,38.51583
3.902565479,142.1855,4.074146,38.51389
3.907589436,142.1854,4.074858,38.51229
3.912614346,142.185,4.075783,38.5107
3.917638779,142.1842,4.076799,38.50926
3.922663212,142.183,4.077253,38.50708
4.030690670,142.2504,4.064637,38.46877
4.033198833,142.2539,4.064771,38.46756
4.038223267,142.2617,4.064471,38.46538
4.043247700,142.2705,4.064053,38.46331
4.048272610,142.2793,4.064423,38.46003
4.053296566,142.2881,4.064523,38.45812
4.055809021,142.2923,4.063992,38.45704
4.060833931,142.3002,4.062912,38.45507
4.065858364,142.3093,4.062637,38.45269
4.070882320,142.3191,4.061548,38.44899
4.075907230,142.3293,4.060763,38.44543
4.080931664,142.3394,4.060856,38.44178
4.085956097,142.3497,4.060925,38.43836
4.090981007,142.3606,4.060704,38.43553
4.096004963,142.3707,4.060229,38.43213
4.206544876,142.5535,4.032192,38.42329
4.206544876,142.5535,4.032192,38.42329
4.211569309,142.5605,4.031679,38.42382
4.216594219,142.5679,4.031167,38.42436
4.221618176,142.5753,4.031228,38.42463
4.226642609,142.5825,4.032657,38.42521
4.231663227,142.5888,4.034445,38.42551
4.236688137,142.5945,4.035739,38.42542
4.241712570,142.5988,4.036768,38.42572
4.246736527,142.6025,4.037769,38.42624
4.251760960,142.6061,4.039703,38.42622
4.256785870,142.6082,4.04109,38.42625
4.261810303,142.6093,4.042758,38.42665
4.266835213,142.6091,4.043974,38.4272
4.271859646,142.6081,4.045469,38.42811
4.276883602,142.6086,4.047227,38.42862
4.392447472,142.6012,4.081568,38.46763
4.394960404,142.6014,4.081657,38.4686
4.397473335,142.6021,4.082171,38.46963
4.402496815,142.603,4.082988,38.47165
4.407521248,142.6043,4.084657,38.47379
4.412546158,142.6051,4.085423,38.47625
4.417570114,142.6057,4.086838,38.47782
4.422599793,142.6066,4.088575,38.4803
4.427619457,142.608,4.089526,38.48299
4.432640076,142.6092,4.090769,38.48508
4.437664509,142.6097,4.091814,38.4879
4.442689419,142.6108,4.092778,38.49136
4.447713375,142.6124,4.09349,38.49425
4.452737808,142.6132,4.094057,38.49744
4.457762241,142.6143,4.095338,38.50008
4.462787151,142.6155,4.097111,38.50136
4.467811585,142.6169,4.098859,38.50285
4.472836495,142.6184,4.10042,38.50412
4.477860451,142.6211,4.102196,38.50541
4.482884884,142.6239,4.104846,38.50658
4.487909794,142.6279,4.106806,38.50812
4.492934227,142.632,4.108168,38.51011
4.497958660,142.6357,4.110528,38.51191
4.502983570,142.6391,4.113643,38.51371
4.508007527,142.6424,4.115643,38.51579
4.513031960,142.6445,4.118027,38.51739
4.518056870,142.6479,4.119506,38.51928
4.523082256,142.6518,4.121119,38.52185
4.528106213,142.6549,4.122827,38.52455
4.533130646,142.6586,4.123734,38.5267
4.538155079,142.6625,4.125334,38.52851
4.543179035,142.6653,4.126085,38.53019
4.548203945,142.6675,4.127045,38.53191
4.553228378,142.6696,4.127968,38.53308
4.558253288,142.671,4.128942,38.53381
4.563277245,142.6724,4.130025,38.53543
4.565789700,142.6728,4.130498,38.5359
4.570814133,142.6743,4.13182,38.53735
4.575839043,142.6752,4.132384,38.53879
4.580862999,142.6778,4.133506,38.53922
4.585887432,142.6797,4.135277,38.5405
4.590912819,142.6821,4.136532,38.54161
4.595936775,142.6845,4.13833,38.54268
4.600961685,142.6861,4.140009,38.54383
4.605986118,142.6859,4.140823,38.54586
4.611010075,142.6855,4.140654,38.54884
4.616034508,142.6846,4.139848,38.54998
4.621059418,142.6835,4.138974,38.55252
4.626083851,142.6827,4.13842,38.556
4.631104469,142.6815,4.136257,38.55935
4.636128426,142.6796,4.134866,38.56172
4.641153336,142.6773,4.13354,38.56444
4.646177769,142.6758,4.132189,38.56736
4.651202679,142.6735,4.130198,38.57018
4.656227112,142.6713,4.127996,38.57298
4.661251545,142.6672,4.125516,38.57542
4.666275501,142.6637,4.122784,38.57728
4.671300411,142.6601,4.120595,38.58085
4.676327706,142.6558,4.118938,38.58362
4.681349754,142.6531,4.11763,38.58535
4.686374188,142.6516,4.117609,38.58627
4.691399098,142.652,4.118881,38.5864
4.696423054,142.6528,4.119181,38.58649
4.701447487,142.654,4.121154,38.58704
4.706471920,142.6537,4.123724,38.58712
4.711496830,142.6531,4.124581,38.58796
4.716522217,142.6516,4.126008,38.58854
4.721546173,142.6499,4.126745,38.58945
4.726570130,142.6492,4.126328,38.59011
4.731594563,142.6492,4.127251,38.59127
4.736619473,142.6499,4.126857,38.59171
4.741644383,142.6515,4.126039,38.59383
4.746668339,142.6535,4.127092,38.59568
4.751693249,142.6543,4.126287,38.5968
4.756717205,142.655,4.126932,38.59761
4.761741638,142.6548,4.127057,38.59822
4.766766548,142.6551,4.126691,38.59843
4.771792889,142.655,4.127563,38.59829
