Time (s),XX,XY,XZ,YX,YY,YZ,ZX,ZY,ZZ
0.772347927,0.7760565,0.5224457,0.3358689,0.6162152,-0.5864384,-0.5230482,-0.07769252,0.6167262,-0.782397
0.777373314,0.7760546,0.5224314,0.3358955,0.6162388,-0.5865796,-0.5228629,-0.07752472,0.6166047,-0.7825099
0.782396793,0.7760768,0.5223979,0.335896,0.6162314,-0.5867445,-0.5226877,-0.07735944,0.6164771,-0.7826272
0.787421226,0.7761033,0.5223552,0.335902,0.6162206,-0.5869145,-0.5225108,-0.07718341,0.6163526,-0.7827433
0.792445660,0.7761481,0.5222963,0.3358894,0.6161859,-0.5871037,-0.5223404,-0.07700691,0.6162233,-0.782863
0.797470570,0.7762054,0.522232,0.3358564,0.6161318,-0.5872844,-0.5222023,-0.07685922,0.6161066,-0.7829698
0.802494526,0.7762707,0.5221618,0.3358126,0.6160651,-0.587461,-0.5220832,-0.07672636,0.6159984,-0.7830682
0.807518959,0.7763553,0.5220758,0.3357503,0.6159705,-0.5876225,-0.5220142,-0.07662727,0.6159183,-0.7831413
0.812543869,0.7764519,0.5219774,0.3356801,0.615859,-0.5877744,-0.5219758,-0.07654549,0.6158577,-0.7831972
0.817568302,0.7765444,0.5218871,0.3356049,0.6157465,-0.5878901,-0.5219788,-0.07650489,0.6158243,-0.7832276
0.822593212,0.7766499,0.5217723,0.3355378,0.6156176,-0.5879975,-0.5220106,-0.07646467,0.6158196,-0.7832352
0.827617645,0.7767537,0.5216616,0.3354683,0.6154884,-0.5880866,-0.5220631,-0.07644507,0.6158288,-0.7832299
0.832641602,0.7768614,0.5215498,0.3353928,0.6153527,-0.5881638,-0.5221367,-0.0764432,0.6158503,-0.7832131
0.938157082,0.7780235,0.5190154,0.336616,0.6138369,-0.5866035,-0.5256542,-0.07675648,0.6194603,-0.7803177
0.943181515,0.7780604,0.5189711,0.3365979,0.6137802,-0.5865459,-0.5257842,-0.07683097,0.6195516,-0.7802375
0.948205471,0.7780992,0.5189496,0.3365405,0.6137208,-0.5865239,-0.525878,-0.07690951,0.6195903,-0.7801989
0.953229904,0.778129,0.5189464,0.3364772,0.6136744,-0.5865154,-0.5259416,-0.07698071,0.619601,-0.7801833
0.958254814,0.7781456,0.5189648,0.3364102,0.6136443,-0.5865114,-0.5259812,-0.07705164,0.6195894,-0.7801855
0.960762501,0.7781503,0.5189803,0.3363766,0.6136351,-0.5865141,-0.5259892,-0.07708262,0.6195741,-0.7801947
0.965787411,0.7781422,0.5190263,0.3363241,0.6136405,-0.5865288,-0.5259664,-0.07712084,0.6195215,-0.7802328
0.970811844,0.7781135,0.5190896,0.3362918,0.6136755,-0.5865558,-0.5258954,-0.07712711,0.6194429,-0.7802948
0.975836754,0.7780737,0.5191591,0.3362779,0.61373,-0.5865973,-0.525786,-0.07710095,0.6193458,-0.7803749
0.980861187,0.7780113,0.5192444,0.3362905,0.6138157,-0.586639,-0.5256395,-0.07704821,0.6192349,-0.7804685
0.985886097,0.7779304,0.5193303,0.3363459,0.6139295,-0.5866717,-0.5254703,-0.07696186,0.6191321,-0.7805589
0.990910053,0.7778533,0.5194097,0.3364026,0.6140399,-0.5867138,-0.5252947,-0.07686475,0.6190258,-0.7806531
0.995934486,0.7777756,0.5194921,0.3364559,0.6141505,-0.5867556,-0.5251189,-0.07677135,0.6189173,-0.7807488
1.000958920,0.7777066,0.5195713,0.3364937,0.6142503,-0.586817,-0.5249339,-0.07667372,0.618793,-0.7808574
1.005983829,0.7776435,0.519667,0.3364919,0.6143383,-0.5868846,-0.5247556,-0.07660936,0.6186488,-0.7809785
1.114010811,0.7773743,0.5207272,0.3354767,0.6146731,-0.5878491,-0.5232883,-0.07667066,0.6168442,-0.7824047
1.116522789,0.7773746,0.5207404,0.3354554,0.6146706,-0.5878534,-0.5232865,-0.07668769,0.616829,-0.7824152
1.121547699,0.7773749,0.5207692,0.3354094,0.6146644,-0.5878559,-0.5232907,-0.0767312,0.6168022,-0.782432
1.126572132,0.7773761,0.5207966,0.335365,0.6146572,-0.5878512,-0.5233046,-0.07678045,0.6167837,-0.7824419
1.131597042,0.7773722,0.5208308,0.3353204,0.6146559,-0.5878473,-0.5233105,-0.07682891,0.6167584,-0.7824571
1.136620998,0.7773728,0.5208663,0.335265,0.6146479,-0.5878403,-0.5233278,-0.07689136,0.6167352,-0.7824694
1.141645432,0.7773684,0.5209041,0.3352164,0.6146457,-0.5878273,-0.5233449,-0.07695304,0.6167156,-0.7824788
1.146670342,0.7773686,0.5209411,0.3351576,0.6146353,-0.5878084,-0.523378,-0.07703072,0.6167021,-0.7824818
1.151694775,0.7773778,0.5209783,0.3350782,0.6146112,-0.5877895,-0.5234275,-0.07712898,0.6166886,-0.7824827
1.156719208,0.7773778,0.5210139,0.335023,0.6146011,-0.5877633,-0.5234686,-0.07721035,0.6166834,-0.7824788
1.161739349,0.7773728,0.5210593,0.3349639,0.6145948,-0.587723,-0.5235209,-0.07730986,0.6166832,-0.782469
1.166763783,0.7773647,0.5211021,0.3349172,0.6145942,-0.5876783,-0.5235717,-0.07740118,0.6166895,-0.782455
1.171788693,0.7773426,0.5211452,0.3349004,0.6146108,-0.5876099,-0.5236284,-0.07748632,0.6167177,-0.7824242
1.176813126,0.7773092,0.521192,0.3349065,0.6146448,-0.5875322,-0.5236753,-0.07755795,0.6167518,-0.7823901
1.181838036,0.7772735,0.5212335,0.3349238,0.6146801,-0.5874416,-0.5237346,-0.07763121,0.6168025,-0.7823427
1.186862469,0.7772381,0.5212748,0.3349424,0.6147168,-0.5873554,-0.5237878,-0.07769872,0.6168492,-0.7822989
1.294888973,0.7777531,0.52157,0.3332782,0.6138996,-0.5877441,-0.5243125,-0.07897364,0.6162313,-0.7826597
1.299913883,0.7778114,0.5216019,0.3330916,0.6138195,-0.5878847,-0.5242496,-0.07901992,0.616071,-0.7827818
1.302425861,0.7778415,0.5216144,0.3330016,0.6137797,-0.5879619,-0.5242101,-0.07903276,0.6159871,-0.7828467
1.307450295,0.7779144,0.5216271,0.33281,0.6136824,-0.5881219,-0.5241455,-0.07906464,0.6158245,-0.782972
1.312475205,0.7779906,0.5216409,0.3326096,0.6135799,-0.5882787,-0.5240906,-0.07910848,0.6156639,-0.7830945
1.317499638,0.7780658,0.5216584,0.3324068,0.6134758,-0.5884113,-0.5240646,-0.07917871,0.6155232,-0.7831984
1.322524071,0.7781584,0.5216533,0.3321972,0.6133491,-0.5885532,-0.5240545,-0.07924646,0.6153926,-0.7832946
1.327548981,0.7782564,0.5216486,0.3319726,0.6132116,-0.5886861,-0.5240667,-0.07933813,0.6152701,-0.7833819
1.332572937,0.7783481,0.5216534,0.3317504,0.6130813,-0.5887989,-0.5240936,-0.07944754,0.6151589,-0.7834585
1.337597370,0.7784375,0.5216641,0.3315218,0.6129512,-0.5889069,-0.524125,-0.07956807,0.6150469,-0.7835345
1.342622280,0.7785346,0.5216615,0.3312967,0.6128131,-0.5890234,-0.5241563,-0.07967664,0.6149381,-0.7836091
1.347648144,0.7786235,0.5216679,0.3310777,0.6126867,-0.5891389,-0.5241749,-0.07977998,0.6148227,-0.7836896
1.352671623,0.7787109,0.521682,0.330849,0.6125607,-0.5892569,-0.5241903,-0.07989065,0.6146983,-0.7837762
1.357696056,0.7787902,0.5217013,0.3306298,0.6124447,-0.5893687,-0.5242006,-0.07999806,0.6145752,-0.7838621
1.362718105,0.7788585,0.5217311,0.3304213,0.6123459,-0.5894871,-0.5241838,-0.08008826,0.6144369,-0.7839617
1.367740631,0.7789233,0.5217557,0.3302288,0.6122535,-0.5896074,-0.5241572,-0.08016069,0.6143013,-0.784061
1.475768089,0.7799035,0.5224611,0.3267718,0.6109893,-0.5929949,-0.5218275,-0.08023313,0.6104476,-0.7870706
1.478280068,0.7799032,0.5225126,0.3266903,0.6109923,-0.5930955,-0.5217103,-0.0802139,0.6103064,-0.7871826
1.480792523,0.7798966,0.5225692,0.3266157,0.6110041,-0.5931941,-0.5215851,-0.08018967,0.6101626,-0.787297
1.485821724,0.7798653,0.5227062,0.3264724,0.6110502,-0.5933794,-0.5213214,-0.08014711,0.6098661,-0.787532
1.490841389,0.7798051,0.5228657,0.3263603,0.6111341,-0.5935463,-0.5210339,-0.08009151,0.6095677,-0.7877697
1.498378277,0.7796847,0.5231324,0.3262221,0.6113017,-0.5937828,-0.5205693,-0.07999156,0.6091096,-0.7881356
1.500890255,0.7796341,0.5232297,0.3261873,0.6113709,-0.5938516,-0.5204101,-0.07995683,0.6089594,-0.7882558
1.505915165,0.7795209,0.523437,0.3261266,0.6115243,-0.5939747,-0.5200899,-0.07989256,0.6086618,-0.7884931
