Time (s),XX,XY,XZ,YX,YY,YZ,ZX,ZY,ZZ
0.611317634,0.7167675,0.5342507,0.435019,0.6663699,-0.7033117,-0.2435213,0.1749756,0.4668272,-0.8663454
0.616342544,0.7167654,0.5342596,0.4350116,0.6663643,-0.7033351,-0.2434698,0.175006,0.4667821,-0.8663637
0.621366978,0.7167645,0.5342909,0.4349745,0.6663663,-0.7033482,-0.2434264,0.1750013,0.4667266,-0.8663946
0.626391888,0.7167677,0.5343215,0.4349323,0.6663655,-0.7033636,-0.2433846,0.1749933,0.4666685,-0.8664277
0.631417274,0.7167614,0.5343652,0.4348891,0.6663781,-0.7033635,-0.2433501,0.1749708,0.4666187,-0.8664593
0.636441708,0.7167459,0.5344027,0.4348679,0.6663989,-0.7033516,-0.2433274,0.1749536,0.4665935,-0.8664763
0.641466141,0.7167236,0.5344361,0.4348645,0.6664263,-0.7033313,-0.2433111,0.1749431,0.4665859,-0.8664826
0.646491051,0.7166908,0.5344696,0.4348768,0.666461,-0.7033055,-0.2432899,0.1749437,0.466586,-0.8664823
0.651515484,0.7166491,0.5345063,0.434901,0.6665022,-0.7032786,-0.2432544,0.174959,0.4665844,-0.8664801
0.656540394,0.716597,0.5345569,0.4349246,0.6665522,-0.7032509,-0.2431969,0.1749819,0.4665678,-0.8664845
0.661564827,0.7165556,0.5346025,0.4349381,0.6665893,-0.7032403,-0.2431262,0.1750136,0.4665316,-0.8664976
0.666589260,0.7165093,0.534668,0.4349342,0.6666318,-0.7032323,-0.2430327,0.1750416,0.4664687,-0.8665259
0.671610355,0.7164642,0.5347289,0.434933,0.6666723,-0.7032248,-0.2429429,0.1750707,0.4664099,-0.8665518
0.676634788,0.7164157,0.5347884,0.4349401,0.6667161,-0.7032135,-0.2428553,0.1751033,0.4663587,-0.8665728
0.681659222,0.7163738,0.534835,0.4349521,0.666753,-0.7032036,-0.2427826,0.175135,0.4663201,-0.8665872
0.686684132,0.7163369,0.5348719,0.4349675,0.6667848,-0.7031939,-0.2427229,0.1751647,0.4662923,-0.8665963
0.691708565,0.7163007,0.5349075,0.434984,0.6668198,-0.7031749,-0.2426816,0.1751815,0.4662799,-0.8665996
0.696733475,0.7162643,0.5349498,0.4349929,0.666856,-0.7031568,-0.2426346,0.1751948,0.4662587,-0.8666083
0.701757908,0.7162282,0.535004,0.4349854,0.6668969,-0.7031311,-0.242596,0.1751858,0.466235,-0.8666229
0.706782341,0.7161989,0.5350537,0.4349728,0.6669311,-0.7031114,-0.2425591,0.175176,0.4662076,-0.8666397
0.711807251,0.7161781,0.535105,0.4349448,0.6669565,-0.703104,-0.2425106,0.1751668,0.4661598,-0.8666674
0.716832638,0.7161546,0.5351653,0.4349096,0.6669874,-0.7030902,-0.2424654,0.1751456,0.4661114,-0.8666978
0.721857071,0.7161288,0.5352172,0.4348883,0.6670196,-0.7030718,-0.24243,0.1751291,0.4660794,-0.8667185
0.726881981,0.7160909,0.5352764,0.4348775,0.6670635,-0.7030433,-0.2423912,0.1751154,0.4660542,-0.8667348
0.731906414,0.7160539,0.5353255,0.4348788,0.6671066,-0.7030118,-0.2423641,0.1751053,0.4660452,-0.8667418
0.736930847,0.7160101,0.5353721,0.4348941,0.6671563,-0.7029703,-0.2423466,0.1750959,0.4660538,-0.866739
0.741955757,0.7159696,0.5354226,0.4348982,0.6672028,-0.702934,-0.2423231,0.1750833,0.4660502,-0.8667435
0.746981621,0.715932,0.535467,0.4349056,0.6672426,-0.7029086,-0.242287,0.175086,0.4660373,-0.8667499
0.752005100,0.7158971,0.5355097,0.4349115,0.667277,-0.7028935,-0.2422362,0.1751006,0.466011,-0.8667611
0.757029533,0.7158608,0.5355632,0.4349048,0.6673135,-0.702879,-0.2421774,0.175108,0.4659713,-0.8667811
0.762053966,0.7158343,0.5356111,0.4348907,0.6673421,-0.7028695,-0.2421257,0.1751102,0.4659305,-0.8668026
0.767078876,0.7158083,0.5356551,0.4348785,0.6673729,-0.7028497,-0.2420979,0.1750971,0.4659095,-0.8668166
0.772104263,0.7157739,0.5356858,0.4348984,0.6674049,-0.7028336,-0.2420568,0.1751188,0.4658986,-0.8668181
0.777128696,0.7157383,0.5357153,0.4349201,0.667439,-0.7028114,-0.2420267,0.1751333,0.4658978,-0.8668156
0.782152653,0.7157081,0.5357491,0.4349291,0.6674696,-0.7027941,-0.2419925,0.1751422,0.465885,-0.8668207
0.787177563,0.7156746,0.5357877,0.4349364,0.6675036,-0.702774,-0.2419563,0.1751487,0.4658707,-0.8668271
0.792201996,0.7156549,0.5358257,0.4349218,0.6675258,-0.702765,-0.2419211,0.1751442,0.4658404,-0.8668443
0.797226429,0.7156209,0.5358796,0.4349119,0.6675637,-0.7027448,-0.2418751,0.1751401,0.4658089,-0.8668622
0.802256584,0.7155924,0.5359192,0.4349101,0.6675897,-0.7027395,-0.2418184,0.1751574,0.4657712,-0.866879
0.807276726,0.7155616,0.5359549,0.4349173,0.6676183,-0.7027292,-0.2417694,0.1751756,0.4657457,-0.8668891
0.812301159,0.7155185,0.5359827,0.4349543,0.6676558,-0.7027087,-0.2417253,0.1752097,0.4657445,-0.8668828
0.817325592,0.7154723,0.5360035,0.4350058,0.6676953,-0.7026843,-0.2416872,0.1752506,0.4657574,-0.8668676
0.822350502,0.715434,0.5360004,0.4350727,0.6677246,-0.7026609,-0.2416736,0.1752954,0.465796,-0.8668377
0.827374935,0.7154048,0.5360033,0.4351175,0.6677458,-0.7026495,-0.2416481,0.1753349,0.4658098,-0.8668222
0.832399845,0.7153798,0.5360028,0.4351594,0.6677613,-0.7026448,-0.2416188,0.1753781,0.4658174,-0.8668093
0.837424278,0.7153585,0.5360163,0.4351778,0.667778,-0.7026393,-0.2415886,0.1754016,0.4658101,-0.8668085
0.842449188,0.7153432,0.536027,0.435189,0.6677889,-0.702638,-0.2415618,0.1754207,0.4657995,-0.8668103
0.847473621,0.7153347,0.536026,0.4352052,0.6677914,-0.7026443,-0.2415371,0.1754484,0.4657914,-0.8668091
0.852498054,0.715328,0.5360176,0.4352258,0.6677954,-0.7026381,-0.2415436,0.1754586,0.4658101,-0.8667969
0.857522964,0.7153284,0.5360094,0.4352355,0.6677927,-0.7026405,-0.2415443,0.175468,0.465816,-0.8667918
0.862547398,0.7153237,0.5360089,0.4352432,0.6677967,-0.7026358,-0.2415467,0.1754702,0.4658236,-0.8667872
0.867572308,0.7153182,0.5360115,0.4352494,0.6678026,-0.7026299,-0.2415473,0.1754711,0.4658295,-0.8667839
0.872593403,0.7153139,0.5360119,0.4352568,0.6678081,-0.7026228,-0.2415534,0.1754698,0.46584,-0.8667785
0.877617359,0.7152949,0.5360194,0.4352784,0.6678265,-0.7026054,-0.2415527,0.1754759,0.4658574,-0.8667678
0.882642269,0.7152909,0.5360142,0.435292,0.6678307,-0.7025979,-0.2415627,0.175478,0.4658746,-0.8667582
0.887667179,0.7152731,0.5360219,0.435312,0.6678455,-0.7025891,-0.2415473,0.1754947,0.465879,-0.8667524
0.892692089,0.7152535,0.5360256,0.4353396,0.6678591,-0.7025839,-0.2415248,0.1755229,0.4658825,-0.8667448
0.897716522,0.7152328,0.5360383,0.4353581,0.6678776,-0.7025722,-0.2415074,0.1755371,0.4658855,-0.8667403
0.902741432,0.7152165,0.5360409,0.4353814,0.6678892,-0.7025663,-0.2414921,0.1755585,0.4658912,-0.8667328
0.907765865,0.7152024,0.5360466,0.4353976,0.6679009,-0.7025594,-0.2414802,0.1755718,0.4658952,-0.8667279
0.912790298,0.7151933,0.536048,0.4354111,0.6679087,-0.7025528,-0.2414773,0.1755796,0.4659033,-0.866722
0.917817116,0.7151761,0.5360492,0.4354374,0.667924,-0.7025377,-0.2414786,0.1755904,0.4659245,-0.8667083
0.922839642,0.7151713,0.5360458,0.4354505,0.6679277,-0.702534,-0.2414795,0.1755984,0.4659342,-0.8667015
0.927864552,0.7151538,0.5360525,0.4354705,0.6679442,-0.7025191,-0.2414768,0.1756057,0.4659488,-0.8666921
