Time (s),Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (uT),Magnetometer Y (uT),Magnetometer Z (uT),Barometer (hPa)
0.327428341,-0.1534667,0.2951847,-0.2003736,0.04190364,0.9717929,-0.1923671,-8.850727,-36.34781,-8.551755,1008.268
0.332453251,-0.09170669,0.1145837,-0.2003736,0.04235306,0.9751475,-0.1832255,-8.850727,-36.34781,-8.551755,1008.268
0.337477684,-0.3387469,0.4757858,0.1049534,0.04377558,0.9776585,-0.1922934,-8.850727,-36.34781,-8.551755,1008.268
0.342502117,-0.4005069,0.4155855,-0.07824278,0.03850172,0.9727492,-0.1928318,-8.850727,-36.34781,-8.551755,1008.268
0.347527027,-0.3387469,0.5359862,-0.01717739,0.04477366,0.97519,-0.1870576,-8.850727,-36.34781,-8.551755,1008.268
0.352551460,-0.3387469,0.6563869,-0.07824278,0.03998984,0.9697928,-0.1871235,-8.850727,-36.34781,-8.551755,1008.268
0.357576370,-0.3387469,0.3553851,-0.07824278,0.04091243,0.9737474,-0.1937783,-8.480774,-36.03633,-9.003559,1008.268
0.362600803,-0.3387469,0.4155855,-0.1393082,0.03849661,0.9732304,-0.1918678,-8.480774,-36.03633,-9.003559,1008.269
0.367625713,-0.524027,0.2951847,-0.01717739,0.03847507,0.9751748,-0.1908852,-8.480774,-36.03633,-9.003559,1008.269
0.372650146,-0.7093071,0.174784,-0.01717739,0.04238786,0.9717994,-0.1928462,-8.480774,-36.03633,-9.003559,1008.269
0.377677917,-0.7093071,0.1145837,-0.07824278,0.03897746,0.9736851,-0.1865944,-8.480774,-36.03633,-9.003559,1008.269
0.382699489,-0.7710672,-0.2466185,-0.2003736,0.04286114,0.9727814,-0.1933128,-8.480774,-36.03633,-9.003559,1008.269
0.385211944,-0.524027,-0.1864181,-0.07824278,0.04286184,0.9727681,-0.1913974,-8.480774,-36.03633,-9.003559,1008.269
0.390236854,-0.5857871,-0.2466185,-0.07824278,0.04484215,0.968899,-0.1943213,-8.480774,-36.03633,-9.003559,1008.269
0.395261288,-0.02994663,-0.1864181,0.04388801,0.04481568,0.9713211,-0.1918959,-8.480774,-36.03633,-9.003559,1008.269
0.400286198,-0.02994663,-0.1262178,0.1049534,0.04778207,0.9659784,-0.1924446,-8.480774,-36.03633,-9.003559,1008.269
0.405310631,0.5258937,-0.1864181,0.04388801,0.0390438,0.967819,-0.1847536,-8.482075,-36.0359,-8.548841,1008.265
0.410335064,0.2170936,-0.1864181,0.1660188,0.04626445,0.9717986,-0.1890173,-8.482075,-36.0359,-8.548841,1008.265
0.415359974,0.3406136,-0.4272196,0.04388801,0.04427675,0.9761919,-0.1913546,-8.482075,-36.0359,-8.548841,1008.265
0.468118667,0.09357345,-0.1864181,-0.01717739,0.04477703,0.9747418,-0.1928101,-8.476231,-36.71428,-8.55073,1008.271
0.473139286,0.03181341,-0.1262178,-0.01717739,0.04186215,0.9756519,-0.1860921,-8.476231,-36.71428,-8.55073,1008.271
0.475652218,-0.2152268,-0.1864181,-0.2003736,0.04424672,0.9790655,-0.1836555,-8.476231,-36.71428,-8.55073,1008.271
0.480676651,0.03181341,-0.1262178,-0.01717739,0.04238396,0.9722574,-0.1885302,-8.476231,-36.71428,-8.55073,1008.271
0.485701561,-0.02994663,-0.1262178,-0.07824278,0.04430992,0.9732589,-0.1904342,-8.476231,-36.71428,-8.55073,1008.271
0.490725994,-0.09170669,0.174784,-0.2003736,0.04333547,0.9737436,-0.1909064,-8.476231,-36.71428,-8.55073,1008.271
0.495750427,-0.02994663,0.2349844,-0.1393082,0.04527906,0.9732587,-0.189477,-8.476231,-36.71428,-8.55073,1008.271
0.500775337,-0.09170669,0.2951847,-0.1393082,0.04284136,0.9746927,-0.1875417,-8.476231,-36.71428,-8.55073,1008.271
0.505799770,-0.1534667,0.4757858,-0.1393082,0.04625933,0.9722798,-0.1880533,-8.849426,-36.34823,-9.006474,1008.271
0.510824680,-0.1534667,0.4757858,-0.2003736,0.04476662,0.9757074,-0.1913611,-8.849426,-36.34823,-9.006474,1008.271
0.515849113,-0.4005069,0.5359862,-0.1393082,0.04089829,0.9751676,-0.1875345,-8.849426,-36.34823,-9.006474,1008.271
0.520874023,-0.2152268,0.5961865,-0.01717739,0.03899369,0.9722252,-0.1870919,-8.849426,-36.34823,-9.006474,1008.271
