Time (s),Roll (deg),Pitch (deg),Yaw (deg)
1.550911426,151.733,-10.23165,43.13894
1.555936336,151.7328,-10.23458,43.14013
1.560960770,151.733,-10.23676,43.13982
1.565985203,151.7334,-10.23766,43.13935
1.571010589,151.7345,-10.23799,43.13804
1.576035499,151.735,-10.23682,43.13661
1.581059933,151.737,-10.2356,43.13497
1.586089134,151.7377,-10.23341,43.13385
1.591109276,151.7374,-10.23142,43.13303
1.596133709,151.7368,-10.23003,43.13202
1.601158619,151.7351,-10.2287,43.13351
1.606183052,151.7336,-10.22838,43.13502
1.611207962,151.7328,-10.22896,43.13775
1.616232395,151.733,-10.22962,43.13999
1.621256828,151.7345,-10.23001,43.14244
1.626281738,151.7368,-10.23076,43.14419
1.631306171,151.7396,-10.23131,43.14603
1.636331081,151.741,-10.23175,43.14707
1.641358375,151.7414,-10.23128,43.14888
1.646380424,151.7412,-10.23103,43.15026
1.651404858,151.7392,-10.23112,43.15165
1.656429291,151.7387,-10.23047,43.1528
1.661454201,151.7379,-10.22945,43.15501
1.666479587,151.7375,-10.22811,43.15651
1.671500206,151.7368,-10.22717,43.15821
1.676524639,151.7368,-10.22725,43.15996
1.681549549,151.7363,-10.2263,43.16202
1.686573982,151.7352,-10.22551,43.16507
1.691598415,151.7344,-10.2262,43.16695
1.696623325,151.7332,-10.22658,43.1694
1.701647758,151.7319,-10.22698,43.17149
1.706672668,151.7308,-10.22706,43.17323
1.711697102,151.7294,-10.22734,43.17491
1.716721535,151.7279,-10.22734,43.17678
1.721746445,151.7265,-10.22696,43.17809
1.726776123,151.7249,-10.22758,43.17978
1.731795788,151.7231,-10.22859,43.18168
1.736820221,151.7211,-10.22876,43.18259
1.741846085,151.7191,-10.22927,43.1835
1.746869564,151.7176,-10.2298,43.18407
1.751899719,151.7172,-10.22968,43.18552
1.756919384,151.7181,-10.23062,43.18757
1.761944294,151.7189,-10.23142,43.18988
1.766968727,151.7194,-10.23288,43.19062
1.771993160,151.7196,-10.23459,43.19218
1.777018070,151.7202,-10.23747,43.19317
1.782042503,151.7192,-10.24073,43.19472
1.787067413,151.7195,-10.24315,43.19526
1.792091846,151.7201,-10.24587,43.19491
1.797116756,151.7209,-10.2476,43.19384
1.802145958,151.7212,-10.24828,43.19217
1.807165623,151.7212,-10.24797,43.19139
1.812190533,151.7203,-10.2474,43.19047
1.817214966,151.7193,-10.24702,43.18983
1.822239876,151.7182,-10.24677,43.18925
1.827264309,151.7171,-10.24657,43.18925
1.832288742,151.7145,-10.2473,43.18975
1.837314129,151.7114,-10.24831,43.19006
1.842339039,151.7087,-10.25052,43.19066
1.847363472,151.7069,-10.25221,43.19099
1.852388382,151.7061,-10.25416,43.19144
1.857412815,151.7063,-10.25525,43.19126
1.862439632,151.7061,-10.25567,43.19105
1.867462158,151.7064,-10.25589,43.19057
1.872482777,151.7057,-10.25609,43.19078
1.877507210,151.705,-10.25617,43.19057
1.882532120,151.7042,-10.25643,43.19098
1.887556553,151.7037,-10.25673,43.19196
1.892580986,151.7031,-10.25671,43.19259
1.897605896,151.7035,-10.25663,43.19299
1.902630329,151.7044,-10.25711,43.19302
1.907655239,151.7052,-10.25681,43.19383
1.912679672,151.7048,-10.25638,43.19459
1.917704582,151.7045,-10.25683,43.19529
1.922729492,151.7037,-10.25689,43.19577
1.927754402,151.7032,-10.25719,43.19676
1.932778835,151.7043,-10.25856,43.19635
1.937803745,151.7051,-10.25889,43.19665
1.942828178,151.7054,-10.25929,43.19679
1.947852612,151.706,-10.25943,43.19679
1.952882290,151.7056,-10.25949,43.19727
1.957904339,151.7063,-10.25975,43.1977
1.962926865,151.7068,-10.26043,43.19765
1.967951298,151.707,-10.26112,43.19724
1.972976208,151.7071,-10.26039,43.19693
1.978003502,151.7073,-10.26075,43.19653
1.980513096,151.7072,-10.2602,43.19592
1.985538006,151.7076,-10.26026,43.19605
1.990562439,151.7081,-10.26045,43.1966
1.995587349,151.7077,-10.26059,43.19661
2.003123760,151.7072,-10.26122,43.19692
2.005636692,151.7068,-10.26119,43.19696
2.010661125,151.707,-10.26157,43.19585
2.015688419,151.7069,-10.26207,43.19516
2.020710468,151.707,-10.2619,43.19444
2.025734901,151.707,-10.26211,43.19432
2.030759811,151.7069,-10.26277,43.19494
2.035784245,151.7072,-10.26331,43.19516
2.040808678,151.7087,-10.26337,43.1953
2.045833588,151.7094,-10.26425,43.19553
2.050863266,151.7099,-10.26506,43.19555
2.055883408,151.71,-10.26607,43.19585
2.060908318,151.7102,-10.26703,43.19559
2.065936565,151.71,-10.26806,43.19519
2.070953369,151.7102,-10.26943,43.19481
2.075977802,151.7104,-10.26983,43.19495
2.081002712,151.71,-10.2705,43.19525
2.086027145,151.7103,-10.27072,43.1951
2.091052055,151.7099,-10.27053,43.19474
2.096076489,151.7103,-10.27045,43.19517
2.101100922,151.711,-10.27185,43.19569
2.106125832,151.7112,-10.2725,43.19667
2.111151218,151.713,-10.27221,43.19715
2.116175175,151.7142,-10.27205,43.19805
2.121199608,151.7149,-10.27316,43.19911
2.126224518,151.7154,-10.27314,43.19974
2.131248951,151.7143,-10.27446,43.20075
2.136274338,151.714,-10.27526,43.20111
2.141298771,151.714,-10.27653,43.2019
2.146323681,151.7129,-10.27707,43.20372
2.151348114,151.7131,-10.27814,43.20424
2.156372547,151.7137,-10.27878,43.20522
2.161397457,151.7143,-10.27929,43.20614
2.166421890,151.7152,-10.27983,43.20637
2.171446800,151.7164,-10.27986,43.20754
2.176471233,151.7166,-10.28003,43.20846
2.181496143,151.7175,-10.28077,43.20861
2.186523438,151.7169,-10.28122,43.20931
