Time (s),W,X,Y,Z
1.941298008,0.1964532,-0.88622,-0.2987261,-0.2888088
1.946322918,0.1961933,-0.8862016,-0.298854,-0.28891
1.951347351,0.1959608,-0.8861811,-0.2989717,-0.2890087
1.956372261,0.1957616,-0.8861587,-0.2990721,-0.2891084
1.961396694,0.1956089,-0.8861312,-0.2991448,-0.2892209
1.966421127,0.1954889,-0.8861007,-0.299202,-0.2893364
1.971446037,0.1953677,-0.8860833,-0.2992511,-0.2894205
1.976470470,0.1952261,-0.8860852,-0.299282,-0.2894784
1.981495380,0.1950664,-0.8860996,-0.2992981,-0.2895256
1.986519814,0.1949131,-0.8861266,-0.299291,-0.2895531
1.991544247,0.1947862,-0.8861552,-0.2992597,-0.2895834
1.996569157,0.1946979,-0.8861817,-0.2992019,-0.2896215
2.001595497,0.1946508,-0.8862009,-0.2991214,-0.2896776
2.006618500,0.1946494,-0.8862104,-0.2990186,-0.2897553
2.011642933,0.1946948,-0.8862088,-0.2989069,-0.2898455
2.016667843,0.1947843,-0.8861999,-0.2987936,-0.2899294
2.021692276,0.194916,-0.8861769,-0.2986934,-0.2900141
2.026716709,0.1950938,-0.88614,-0.2985977,-0.2901058
2.031741619,0.1953132,-0.8860928,-0.2984984,-0.2902045
2.036766052,0.1955505,-0.8860384,-0.2984015,-0.2903107
2.041790962,0.1957774,-0.8859854,-0.2983032,-0.2904202
2.046815395,0.1959747,-0.885938,-0.2982149,-0.2905224
2.051839829,0.1961424,-0.8858991,-0.2981357,-0.2906094
2.056864738,0.1962985,-0.8858564,-0.2980657,-0.2907055
2.061890125,0.1964576,-0.8858089,-0.2979947,-0.2908161
2.066909790,0.1966363,-0.8857496,-0.297918,-0.2909545
2.071934700,0.1968575,-0.8856748,-0.2978166,-0.2911358
2.076959133,0.1971386,-0.885579,-0.2976916,-0.2913652
2.081984043,0.1974665,-0.8854791,-0.297521,-0.2916207
2.087008476,0.1978352,-0.8853771,-0.2973213,-0.2918839
2.092032909,0.1982166,-0.8852808,-0.2971162,-0.2921261
2.097057819,0.1985689,-0.8852013,-0.2969189,-0.2923282
2.102082253,0.1988682,-0.8851369,-0.2967554,-0.2924861
2.107107163,0.199127,-0.8850884,-0.296613,-0.2926013
2.112131596,0.1993792,-0.8850362,-0.2964901,-0.2927116
2.117156506,0.1996607,-0.884974,-0.2963855,-0.2928139
2.122180939,0.199975,-0.8848991,-0.2962824,-0.29293
2.127205372,0.2003275,-0.8848142,-0.2961756,-0.2930535
2.132230282,0.2007203,-0.8847192,-0.2960495,-0.2931989
2.137254715,0.2011572,-0.8846177,-0.2958966,-0.2933601
2.142279625,0.2016368,-0.8845053,-0.2957125,-0.2935553
2.147304058,0.2021433,-0.8843935,-0.2954892,-0.2937687
2.152328491,0.2026493,-0.8842931,-0.2952367,-0.2939761
2.157353401,0.2031345,-0.8842047,-0.2949717,-0.2941729
2.162377834,0.2036003,-0.8841341,-0.2946968,-0.2943388
2.167402744,0.2040536,-0.8840715,-0.2944194,-0.2944903
2.172427177,0.2045087,-0.8840104,-0.2941456,-0.2946317
2.177452087,0.2049524,-0.8839393,-0.2938901,-0.2947914
